"","date_2018","Page.Name","Page.Category","Page.Admin.Top.Country","Post.Created","Total.Interactions","Message","Link"
"224","2018-08-24","吳志揚","PERSON","TW","2018-08-24 12:02:09 CST","326","志揚桃園服務處開設公投案連署服務站，不到一個月服務團隊已收到3075份連署書，顯見多數人民對於日漸嚴重的食安、空污問題感到非常憂心。 感謝團隊不分晝夜在桃園各地奔波連署，更感謝台灣人民願意表達真實心聲。年底讓我們一起告訴政府，國人的健康必須捍衛！不容妥協！ #反空污✅ #反核食✅ #反深澳燃煤電廠✅","https://www.facebook.com/johnwu1969/photos/a.796341063770119/2062445373826342/?type=3"
"225","2018-08-25","孫治安-政治軍事歷史專欄","BLOGGER","TW","2018-08-25 20:03:11 CST","25","03-02，大陸全面打擊台獨。與其讓怯弱藍營執政，助長天然獨，不怕讓綠營執政，戳破台獨假面具 由近兩三年眾多事件來看，大陸早已不怕綠營炒作中國打壓牌。 從周子瑜到冰凍兩岸，禁止台灣參加世界衛生組織年會WHA， 拔邦交國，舉報台獨藝人，反制將台灣列為國家的外資企業，禁止台灣辦東亞青運...... 顯示大陸越來越堅持統一的力道，大陸越來越往正確的道路走！ 馬英九時代，綠營在野，中國打壓牌很好用。 但蔡政府否認九二共識，破壞兩岸和平現狀， 對所有台灣人民造成重大傷害，中國打壓牌早已不再有效。 就以被取消舉辦東亞青運的台中市做指標， 反對台獨的人一定要支持盧秀燕當選！ 證明反空污，兩岸和平才是人民真正的希望！ 操作去中國化，奧運正名等政治伎倆的 林佳龍及其他綠營人士一定要讓他們落選！ 證明中國打壓牌不再能綁架台灣人民！ 兩岸重要的是統一，不要在乎台獨怎麼想！ 就算台獨一時掌權， 也會被統一的歷史潮流所消滅！ 大陸越來越全面開放打擊台獨勢力。 先從比較不影響大局的舉報台獨藝人開始， 再到抵制台獨企業， 要求外航公司不再標示台灣為國家， 更幾乎是直接要求外資企業表態選邊站！ 周子瑜與85度C事件， 都顯示了大陸完全不留情的狠打台獨勢力！ 更不怕把事情鬧大，就是要鬧大！ 讓所有不認同大陸，對大陸不友善的人統統現身！ 站到抬面上來，跟大陸正面對決！ 不再躲在藍營的保護傘下。 與其讓怯弱的藍營執政，助長天然獨成長， 大陸如今已不怕讓綠營執政， 戳破台獨的假面具，反而有利統一！ 所以藍營若還是被綠營綁架，虛假的愛台灣， 終究也會像綠營一樣，徹底被歷史所淘汰！",""
"226","2018-08-25","誠峰魄浪 蔡旻峰","POLITICAL_CANDIDATE","TW","2018-08-25 22:39:43 CST","366","[107年8月24日 安南區勘災全紀錄] 刻不容緩，安南區治水防災總體檢［別再亡羊補牢了！防災比救災重要！］ 各位安南區的鄉親，大家辛苦了！ 107/08/23 經歷了一夜的大雨後，安南區再次成為了水鄉澤國，四處傳來的災情重現了一年前的場景。 這段時間裡，旻峰馬不停蹄的四處勘災，眼前所見一幕幕的觸目驚心，那一對對渴望援助的眼睛，那一雙雙急需扶持的手，著實衝擊了旻峰的內心。 許多的鄉親說，為什麼看不到官員前來巡視？在這裡旻峰想跟各位鄉親分享一個觀點：其實防災更勝於勘災，政府官員用著我們的稅金，最需要做的事是「預防」災害的發生，而非發生災害後再來做補救。 安南區在歷次水患中皆無一倖免，儘管政府已撥下大筆預算用於治水，卻依舊成效有限，此時大家應該靜下心來思考，既然不是沒有預算，安南區還是逢雨必淹，那是否是治水的方向應該從新調整？ 旻峰並非水利專家，但也懇請鄉親們細細思考一下，這個影響安南區發展的重大議題。 旻峰心中一直有個想法，安南區是一個幅員遼闊的行政區，亦是政府規劃中新市鎮的開發地，作為一個開發中的衛星城鎮，安南區極具可塑性，然而一個如此美好的處女地，為何政府不好好做一個詳細的規劃，讓安南區成為一個宜居的新市鎮？ 旻峰提出三個看法，希望給政府一個新思維： 1.停止頭痛醫頭，腳痛醫腳的治水方法。 2.匯集水利專家、地方人士，就安南區排水防洪系統做一總體檢，制訂新的治水方針，務求治本。 3.參考先進國家治水防洪的成功案例，使用先進的概念、工序與材料。 頭痛醫頭，腳痛醫腳，這是一般政府最快解決問題的方法，而地方民代也常以此作為政績，那就是廣設下水溝與抽水站。我們細想，一個極易淹水的地區，絕非多做水溝與抽水站，便可解決其問題，那是需由源頭作根本的改善，才能徹底消除水患。 而安南區的腹地廣大，在政府積極開發土地的同時，是否能將百年水利計劃一併訂定執行，讓我們的治水預算能真正的發揮其作用，而非淪為表面工程，讓安南區真正成為一個可以讓百姓安居樂業安心發展的新市鎮。 各位敬愛的安南鄉親們，讓我們來一起努力，改變這個困擾安南許久的沉疴吧！ 大家辛苦了，願大家一切安好！ #誠峰魄浪 #為民前鋒 #刻不容緩，安南區治水防災總體檢 #安南區議員候選人蔡旻峰 [反空污 救老車] https://www.facebook.com/fongpower/videos/2147939398864127/","https://www.facebook.com/fongpower/videos/688120064887399/"
"227","2018-08-26","八百壯士捍衛權益","ACTIVITY_GENERAL","TW","2018-08-26 14:24:48 CST","285","93再次上街頭，請大家動員！ 八百壯士捍衛中華協會於107年93，發起「捍衛中華民國誓師大會」活動 一、活動主軸： 1.堅持「全民誓死捍衛中華民國、國軍絕對不為台獨而戰」。 2.支持「反臺獨、反空污、反霸權、反核食、反獨裁、反課綱亂改、反退俸亂改」理念。 二、捍衛中華民國誓師大會： 14：30警系（含消防、海巡、移民、義警、民防、警友、眷屬……）中正紀念堂大中至正門口集結。 15：00至凱道捍衛中華民國誓師大會。 三.注意事項： 1.請攜帶單位橫幅、國旗、會旗、隊旗、單位旗，旗愈多愈好，形成氣勢，惟嚴禁五星旗。 2.攜帶與主題有關之創意標語、汽笛喇叭、飲用水及健保卡。 3.本次活動為理性、和平行動，請絕對聽從總指揮及指揮組人員指揮，敬請配合。 4.年事較長或行動不便之學長、姐可直接於凱道就位或自備輪椅跟隨隊伍前進。 5.請各領隊務必注意同伴安全，如遇反對分子挑釁請立即蒐證，向現場員警報案處理，並向大會指揮部反映。 中華民國退警總會長耿繼文 中華民國退消總會長唐雲明",""
"228","2018-08-26","吳敦義 Wu, Den-Yih","POLITICIAN","TW","2018-08-26 21:26:24 CST","443","義氣晚安讀報：國民黨推動「反核食、反空污、反深澳電廠」3項公投案，力拼年底公投綁大選，目前第二階段連署進入尾聲。國民黨評估，3項公投連署書最晚將於8月底前送件，每一案連署書「45萬份沒問題」，並在下周三之前舉行記者會宣傳造勢，在會後將連署書送往中選會。(義小編)","https://tw.appledaily.com/new/realtime/20180826/1418175/?utm_source=FB&utm_medium=MWeb_Share&utm_campaign=https%3A%2F%2Ftw.appledaily.com%2Fnew%2Frealtime%2F20180826%2F1418175%2F"
"229","2018-08-26","台灣健康空氣行動聯盟","NON_PROFIT","TW","2018-08-26 17:08:37 CST","32","【懷念與追思】永遠的影俠－李孟哲導演 李孟哲導演日前驟逝，讓親友及伙伴同感不捨，近日在嘉義為永遠的影俠－李孟哲導演舉辦回顧展追思。 本會執行長楊澤民博士也從我們手邊所留下李孟哲導演有限的身影影像，剪輯成五分鐘短片來感謝和紀念李導對台灣健康空氣行動聯盟的支持與協助，短片後半段是李孟哲導演在2015年5月為我們聯盟編輯呼籲國人參加反空污遊行活動的沙畫宣導短片。 李孟哲(1967-2018)與台灣健康空氣行動聯盟＿from楊澤民 https://www.facebook.com/profile.php?id=100004748010012:=:https://www.facebook.com/people/æ¥æ¾¤æ°/100004748010012 「感謝和紀念李孟哲導演」短片_by 楊澤民　https://youtu.be/xcvOt_8D2Cc:=:https://www.youtube.com/watch?v=xcvOt_8D2Cc&feature=youtu.be 永遠的影俠 李孟哲影像回顧展 https://www.civilmedia.tw/archives/79060 導演李孟哲驟逝 回顧展追思 https://www.chinatimes.com/newspapers/20180826000567-260107 紀錄片導演李孟哲影像回顧展 10部作品緬懷生命歷程 http://news.ltn.com.tw/news/life/breakingnews/2530871:=:https://news.ltn.com.tw/news/life/breakingnews/2530871 李孟哲影像回顧展","https://www.youtube.com/watch?v=xcvOt_8D2Cc&feature=youtu.be"
"230","2018-08-27","Yahoo!奇摩新聞","NEWS_SITE","TW","2018-08-27 21:50:00 CST","1,259","藍委們跑去向內政部長告狀，徐國勇說「會了解看看」 #反空污 #反深澳電廠 #反核食 #公投 #YFB","https://tw.news.yahoo.com/%E5%9C%8B%E6%B0%91%E9%BB%A83%E5%85%AC%E6%8A%95%E9%81%94%E6%A8%99%E9%80%81%E4%BB%B6-%E4%B8%AD%E9%81%B8%E6%9C%83%E6%8B%92%E6%94%B6-123700462.html"
"231","2018-08-27","劉宇","","","2018-08-27 13:17:43 CST","233","【11/24九合一大選】 　 只要能在時限內獲得28萬份連署書，就能參加公投綁大選， 　 今年確定綁大選的公投案有： 　 ＊基督團體反同三公投（每案35萬份） 　 ＊國民黨「反核食、反空污、反深澳電廠」三公投（每案50萬份） 　 ＊東奧正名公投（30萬份） 　 恭喜以上七個公投案達標！！！ 　 　 ===以下為倒數一週最後衝刺=== 　 ＊婚姻平權兩公投（每案24萬份） 　 ＊勞工權益公投（？萬份） 　 ＊安樂死公投（？萬份）","https://www.nownews.com/news/20180827/2806492"
"232","2018-08-27","郝龍斌","POLITICIAN","TW","2018-08-27 11:32:43 CST","635","今天，我們在中央黨部外召開記者會，宣佈國民黨推動的「反空污」、「反深澳電廠」、「反核食」3項公投第二階段連署皆超過門檻。 總計反空污公投獲得49萬6444份連署書、反深澳電廠公投獲得48萬2507份連署書、反核食公投獲得47萬8015份連署書，共145萬6966份連署書。 在連署的過程中，我看到許多來連署的朋友，雖然不一定是國民黨的支持者，但還是願意支持反核食或是反空污的公投，顯示要超越藍、綠不是靠耍寶，而是靠民生。 未來三個月，國民黨要打得不是一場藍、綠惡鬥的傳統選戰，我們要拼的是一場以民生為本，重新擁抱民生的回歸初衷之戰！ ＃國民黨加油 ＃反空汙 ＃反火電 ＃反核食 ＃回歸初衷","https://www.facebook.com/haulb/photos/a.666406166728591/1817977358238127/?type=3"
"233","2018-08-27","綠黨北北基黨部","POLITICAL_PARTY","TW","2018-08-27 15:38:56 CST","36","「反核食、反空污、反深澳電廠」三項公投案連署成立 在這麼短的時間 可以理解民間公投到底和政黨推公投的實力差距有多大","https://www.ettoday.net/news/20180827/1244982.htm?from=fb_et_news"
"234","2018-08-27","ETtoday筋斗雲","MEDIA_NEWS_COMPANY","TW","2018-08-27 18:00:01 CST","461","「反核食、反空污、反深澳電廠」三項公投案連署書共飆破145萬份火速達標，代表了什麼？小英跟民進黨的期中考會不會被死當呢？","https://www.ettoday.net/news/20180827/1244844.htm?from=fb_et_politics"
"235","2018-08-27","公視新聞網 PNN","TV_CHANNEL","TW","2018-08-27 22:00:01 CST","132","國民黨所推動的反空污、反深澳電廠、以及反核食三項公投提案，今天將連署書送交中選會。不過中選會強調，依法一次只能處理一個提案，只收取反空污的連署書，引發藍委不滿衝到中選會抗議。 爭執過程中，因為警方關閉中央聯合辦公大樓1樓的大門，藍委無法送達連署書，氣得衝上樓去，找主責警政業務的內政部長徐國勇理論。 中選會副主委陳朝建強調依法受理，「我們一案、一案、一案受理之，依案受理之，那倒沒有說一天一案或一天幾案，但是我們一定要依案，一案依次受理之。」","https://news.pts.org.tw/article/404446"
"236","2018-08-27","中國國民黨~花蓮縣黨部~","POLITICAL_PARTY","TW","2018-08-27 12:24:05 CST","14","本黨提案的三項公投連署已達標 只剩下幾天了… 請大家也一起支持 #以核養綠公投連署 國民黨反空污三公投連署達標 陸續送中選會 | 政治 | 中央社 CNA https://goo.gl/Ev3bsL:=:https://www.cna.com.tw/news/aipl/201808270070.aspx","https://goo.gl/Ev3bsL"
"237","2018-08-27","政經看民視  民視看正晶","LOCAL","TW","2018-08-27 20:45:00 CST","1,211","遇到習近平就乖乖坐好的咖。 說要捍衛中華民國，笑到肚子痛 ..... #蘋果日報 報導 吳斯懷指出，民進黨全面執政兩年來毀憲亂政，倒行逆施，視民主法治如無物，橫行霸道的各種作為超越獨裁政權，把台灣推向懸崖邊。因此八百壯士捍衛中華協會於9月3日當天，發起「捍衛中華民國誓師大會」活動，堅持「全民誓死捍衛中華民國、國軍絕對不為台獨而戰」；並支持「反臺獨、反空污、反霸權、反核食、反獨裁、反課綱亂改、反退俸亂改」理念。","https://tw.news.appledaily.com/politics/realtime/20180827/1418627/"
"238","2018-08-28","GisneyLand諸羅部屋","SOCIAL_SERVICES","TW","2018-08-28 21:41:53 CST","35","中選會表示，因要先處理國民黨27日送出的反空污三案，無睱受理愛家公投連署書。後經協調，中選會同意先讓幸福盟的連署書擺置在辦公大樓外，幸福盟也得派人徹夜看守。 #公投 #國民黨 #幸福盟","https://www.upmedia.mg/news_info.php?SerialNo=47077%3F%3Dx"
"239","2018-08-28","Taiwandaily","MEDIA_NEWS_COMPANY","","2018-08-28 06:11:16 CST","0","為力拚公投綁大選，國民黨昨至中選會遞交「反空污」、「反核食」、「反深澳電廠」三項公投提案，共一四五餘萬份連署書，要求三案一次簽收；中選會以「未依法定程序」為由，指示須一案一案排隊送件，引發國民黨立委林德福等人不滿，一度直闖中選會主委辦公室理論，與官員激烈辯論。 林德福怒嗆中選會副主委陳朝建，「你不要再講官話啦，我現在把第二案、第三案直接搬來，放一堆一堆的，叫人過來監督，中選會只要照順序給我排，不要在那刁難。」 陳朝建指出，中選會為法定獨立機關，對每個案件標準一致，不管是第一案，第二案、第三案，都要請公投領銜人依法、依規定依序送件，不能全部擠在一起，丟著就走。 林德福回嗆，「你不要再講那些官話，就是有照規定啊！把車子開過來直接放成第二堆、第三堆，再把第一案、第二案牌子掛上面，相片拍一拍，敢拒收就來立法院專案報告」。 陳朝建強調，在法律及實務上，遞交公投連署書，必須一次一案受理，不能三案全部同時處理，怎麼可以丟了一個文件在戶政事務所門口，就說「是屬於你們的，你們就要負責收件！」 陳朝建表示，中選會沒有拒收，就是請他們排隊，處理完第一案才能處理第二案，依法收件、查對、處理，不能三案擠在一起要中選會簽收，然後剩下兩案就不管。 對此，國民黨文傳會代理主委唐德明譴責中選會蠻橫、官僚，質疑中選會刻意阻撓。 在黨務力量全力支援下，上述三公投案皆取得每項近五十萬份的連署書，已超過第二階段法定門檻的廿八萬一七四五份。國民黨昨將超過一四五萬份連署書送至中選會，但中選會拒絕一次收下，逐案清點中。自由時報0827 http://www.taiwandaily.net/%e5%9c%8b%e6%b0%91%e9%bb%a83%e5%85%ac%e6%8a%95%e6%a1%88-%e4%b8%ad%e9%81%b8%e6%9c%83%e8%a6%81%e6%b1%82%e5%88%86%e6%ac%a1%e9%80%81%e4%bb%b6/:=:https://www.taiwandaily.net/%e5%9c%8b%e6%b0%91%e9%bb%a83%e5%85%ac%e6%8a%95%e6%a1%88-%e4%b8%ad%e9%81%b8%e6%9c%83%e8%a6%81%e6%b1%82%e5%88%86%e6%ac%a1%e9%80%81%e4%bb%b6/","http://www.taiwandaily.net/%e5%9c%8b%e6%b0%91%e9%bb%a83%e5%85%ac%e6%8a%95%e6%a1%88-%e4%b8%ad%e9%81%b8%e6%9c%83%e8%a6%81%e6%b1%82%e5%88%86%e6%ac%a1%e9%80%81%e4%bb%b6/"
"240","2018-08-28","藍色力量","NGO","TW","2018-08-28 09:44:04 CST","94","2018年08月27日 22:55 軍武焦點台灣大陸國際軍聞社 八百壯士協會發起　退伍軍人就地協助災區復原工作 ▲八百壯士協會召開軍人節遍地開花「全民向軍人致敬」活動記者會。 ▲八百壯士協會召開軍人節遍地開花「全民向軍人致敬」活動記者會。 圖、文／特約撰述 林健華 「中華民國八百壯士捍衛中華協會」發起93軍人節9時3分遍地開花，在全國22縣市同時舉行「反台獨、救國家、護憲法，捍衛中華民國全民誓師大會」，對民進黨政府吶喊「反台獨、反空污、反霸權、反核食、反獨裁、反課綱亂改、反退俸亂改」；該協會理事長吳斯懷表示，823水災嚴重，八百壯士協會也將組織退伍軍人協助災區民眾復原工作。 八百壯士協會除於93軍人節下午3—6點在凱道配合全國異地遍地開花，舉辦「全民向軍人致敬」活動外，也將前往司法院遞交軍人版本釋憲聲請書；各縣市活動結束後，與會退軍人員都將投入協助823水災災區復原工作，貢獻退伍軍人善盡社會公益一己之力。 八百壯士捍衛中華協會27日召開記者會，說明該協會已結合在野黨及軍、公、教、警、消、勞、農、漁、牧各界走上街頭，準備向蔡政府表達全民的不滿與怒吼；吳斯懷指出，民進黨全面執政兩年來毀憲亂政，倒行逆施，視民主法治如無物，橫行霸道的各種作為超越獨裁政權，把台灣推向懸崖邊緣，完全不在乎2300萬人民的生計與國家未來發展，協會堅持「全民誓死捍衛中華民國、國軍絕對不為台獨而戰」。 ▲八百壯士協會93軍人節將舉辦「反台獨，捍衛中華民國」誓師大會。 ▲八百壯士協會93軍人節將舉辦「反台獨，捍衛中華民國」誓師大會。 他直指蔡政府心中沒有「中華民國」，只想搞毫無希望的台獨，用盡全力「去中化」，不斷挑臖大陸，採取「草螟仔弄雞公」的方式和對岸正面交鋒，不惜犧牲台灣民眾的福祉，作為和大陸對抗的籌碼。導致兩岸關係進入冷對抗，政治、外交、經濟、軍事情勢越趨緊繃。 吳斯懷說，八百壯士捍衛中華協會看到國軍雖已全力投入雲、嘉、南、高、屏救災，但受災民眾復原工作緩慢，需要更多人力協助，因此呼籲各軍事院校、各期班同學會、各軍系團體動員在地退伍軍人主動聯繫各地災情嚴重村里，協助民眾清理家園。 他表示，救災是政府該做的事，卻看到搭雲豹甲車巡視災區的蔡英文仍只會說文青話，毫無具體行動協助災民復原，讓人感慨萬千；吳斯懷強調，退伍軍人在職時，每遇災難都是第一時間奔赴災區，這幾天看到民眾的無助，退伍軍人雖被蔡政府羞辱污衊、砍殺合法退休俸，依然願意站出來協助民眾；他籲請退伍軍人捲起袖子一起協助災區民眾，儘快恢復正常生活。 原文網址: 八百壯士協會發起　退伍軍人就地協助災區復原工作 | ETtoday軍武 | ETtoday新聞雲 https://www.ettoday.net/news/20180827/1245428.htm#ixzz5PQtzxiVg Follow us: @ETtodaynet on Twitter | ETtoday on Facebook","https://www.ettoday.net/news/20180827/1245428.htm#ixzz5PQtzxiVg"
"241","2018-08-28","顏寬恒","POLITICIAN","TW","2018-08-28 09:46:55 CST","841","「忠」「殃」選舉委員會，官員誓死效忠、人民遭殃‼️ 🔥反空污、🔥反深澳、🔥反核食，三項公投，在鄉親朋友的支持下，已完成第2階段共145萬6966萬分的連署書，送到中選會，中選會一下說數量太多、一下說沒有場地可以放置❓這麼多不是理💸的理由都可以牽拖，到底是在怕什麼⁉️ 📢有人還記得民進黨創黨的初衷嗎？那一個滿懷民主裡想，堅持人民自決的理念，不惜衝撞威權的政黨，她的黨魂何在❓ ✅中南部民眾泡在水裡時跑去辦黃信介先生的追思音樂會，這是對民主貢獻一生的黃信介(信介仙)極大的汙辱；✅對民生議題抗拒公投更是對民主先驅蔡同榮(蔡公投)直接打臉，如果可以，我還真想再提一個公投案就是把民主進步黨的「民主」去掉，因為他不配擁有👎🏻👎🏻👎🏻 🤔至於去掉民主二字，想用什麼字來填在00進步黨前面，吃飯、睡覺、打東東隨他高興自己挑了⋯⋯ 🔗新聞連結：https://udn.com/news/story/11690/3332639","https://udn.com/news/story/11690/3332639"
"242","2018-08-29","中科汙染搜查線","NGO","","2018-08-29 09:55:48 CST","13","去年219反空污大遊行 , 留下樹木留下綠地留下好空氣 , 是許多市民的重要想望 !! 無論外界如何紛擾 , 百年荔枝森林仍靜靜的守護著北屯的這個角落 , 搶救荔枝森林的夥伴們也很用心 , 細緻的運用各種方式和市民對話! 這個週六 , 在森林旁會有一場同樂會喔 !! 包含二手物交換 , 小孩手作及繪本故事 , 還有自家種的菜要和大家分享 , 邀請大家一起來玩 !!也來認識這片森林的故事 !!","https://www.facebook.com/events/250812855568301/"
"243","2018-08-30","新北市議員 蔡健棠 幸福棒棒棠","POLITICIAN","TW","2018-08-30 20:00:01 CST","134","美麗的深澳海灣，若是多了兩、三根煙囪在那燃煤，不僅破壞海岸線生態，也連帶影響瑞芳、九份的觀光。最重要的是賠上了市民的健康！ ☠沒有所謂「乾淨、無汙染」的煤，幸福棒棒棠蔡健棠與國民阿舅侯友宜聯手堅決反對蓋深澳燃煤電廠，絕不以國民健康來換取能源，我們始終保持明確態度，「不能蓋就是不能蓋」！！！ 請各位市民與我們一同努力，反空污、反燃煤、拒絕用肺發電，捍衛呼吸新鮮空氣的權利！！！ #拒絕用肺發電 #能源選擇需謹慎 #關心您的大小事 #幸福棒棒棠🍭","https://www.facebook.com/BBTtou/photos/a.214204195440951/878604019000962/?type=3"
"244","2018-08-30","樹黨","POLITICAL_CANDIDATE","TW","2018-08-30 19:15:22 CST","20","(採訪通知) 樹黨台北市四候選人聯合登記造勢 樹苗與防毒面具突顯反空污訴求 時間：2018年8月31 日（週五） 早上10:00 （實際時間依現場各候選人協調為準） 地點：台北市選舉委員會一樓 (信義區信義路五段15號 信義區戶政事務所大樓) 新聞連絡人：樹黨黨主席 潘翰疆 以護樹、環保、動保等運動主軸的樹黨，此次在台北市提名四席市議員，於8/31登記時，以樹苗及防毒面具之造型，突顯護樹與反空污的主訴求。 樹黨共同黨主席潘翰疆表示，樹黨是「全球綠黨聯盟」正式成員，要讓《全球綠人憲章》六大核心價值，生態智慧、社會正義、參與式民主、非暴力、不犧牲後代的永續、尊重多元，在台灣扎根並開枝散葉。 對於市長選舉，則表示不論誰當選市長，都要全力監督讓他變成環保市長、動保市長。 此次2018年地方選舉，樹黨於全國提出近20位候選人，19人中包含連江縣縣長1人、市議員7人(台北市4人、新北市1人、新竹縣1人、澎湖縣1人)，鄉鎮市民代表9人(澎湖縣7人、竹北市1人、彰化市1人)，里長2人。 樹黨台北市候選人簡歷 第二選區（內湖區、南港區）吳曉東 文化大學政治系。樹黨中執委、國小家長會會長、寵物服務業負責人，以翻轉教育、動物保護為主訴求。 第三選區（松山區、信義區）林柏勛 東吳大學政治系、政大東亞所 。為《地中海逃生手冊》的出版協力/策展監製、《台北挑剔指南》的精釀啤酒/台灣電影篇作者。以徵收空屋稅、安心搭公車等為訴求。 第四選區（中山區、大同區）潘翰疆 中山大學企管系，樹黨共同黨主席、曾任台灣環境保護聯盟副秘書長。二度在江翠國中、幸町百年老樹護樹行動中，以肉身護樹(tree-hugger)在樹上生活超過24天。除悍衛老樹與歷史記憶，也訴求綠地加倍、空污減半。 第六選區（大安區、文山區）林逸萍 中興大學外文系，中興大學外文研究所。樹黨共同黨主席、大學英文講師、國中教科書參考書編撰作者。因愛犬意外往生，於打官司時體會司法系統對動物的忽視，自此開始為「動物平權」奔走倡議；429我要動保警察、803禁殺貓狗請願行動等主辦人之一。","https://www.facebook.com/treesparty2014/photos/a.322027634637468/1044526125720945/?type=3"
"245","2018-08-30","劉宇","","","2018-08-30 22:53:04 CST","1,651","【婚姻平權連署達標，接下來呢？】 　 感謝國民黨和下福盟，前幾天他們送出的爆量連署書， 　 （反空污、反核食、反深澳電廠以及反同三公投） 　 把中選會整個塞爆，不得不一天只點收一案， 　 讓婚姻平權連署多賺到幾個工作天， 　 今天終於達到33萬份的安全量（門檻是28萬份有效連署） 　 我們大家的連署書也將在下週二（9月4日）送往中選會． 　 　 === 【送往中選會之後呢？】 　 1. 如果第一天人工清點公投連署書已達281745份，就不會通知補件。 　 2. 承上，如果第一天清點後未達281745份，會通知公投團體補件。 　 3. 接著送交出去核對連署書資料，如果不實資料過多，導致淘汰太多使得有效連署未達281745份，還能補件一次(補件次數以一次為限)。 　 4. 補件的延誤時程「可能」會導致該公投案無法綁年底九合一大選。 　 　 === 【連屬書資料審核完畢之後呢？】(大約在十月第二週) 　 根據不同的次元世界線，可能會發生以下幾種情況： 　 1. 婚權未達28萬有效連署 反同未達28萬有效連署 ～年底公投不干我們的事～ 　 2. 婚權已達28萬有效連署 反同未達28萬有效連署 ～年底公投宣傳大家投同意票～ 　 3. 婚權未達28萬有效連署 反同已達28萬有效連署 ～年底公投宣傳大家投不同意票～ 　 4. 婚權已達28萬有效連署 反同已達28萬有效連署 　 五案全上，年底總共有三反同 ＋ 兩挺同公投． 三個反同公投蓋反對，兩個挺同公投蓋贊成， 大家在宣傳的時候一定要講解清楚喔！！ 　 　 =============================== 這次世界線好混亂，任何變動都極有可能產生各種不同的結局， 　 抓穩了！一起寫下台灣的新歷史吧（滾動） 　 　 　 　 額外補充： 1.今年11/24之前滿18歲即可投票！ 2.第三階段最少必須獲得500萬票才算成功(且大於敵對方票數)",""
"246","2018-08-30","台灣樹人會","NGO","TW","2018-08-30 19:21:14 CST","6","(採訪通知) 樹黨台北市四候選人聯合登記造勢 樹苗與防毒面具突顯反空污訴求 時間：2018年8月31 日（週五） 早上10:00 （實際時間依現場各候選人協調為準） 地點：台北市選舉委員會 【一樓】 (信義區信義路五段15號 信義區戶政事務所大樓) 新聞連絡人：樹黨黨主席 潘翰疆 以護樹、環保、動保等運動主軸的樹黨，此次在台北市提名四席市議員，於8/31登記時，以樹苗及防毒面具之造型，突顯護樹與反空污的主訴求。 樹黨共同黨主席潘翰疆表示，樹黨是「全球綠黨聯盟」正式成員，要讓《全球綠人憲章》六大核心價值，生態智慧、社會正義、參與式民主、非暴力、不犧牲後代的永續、尊重多元，在台灣扎根並開枝散葉。 對於市長選舉，則表示不論誰當選市長，都要全力監督讓他變成環保市長、動保市長。 此次2018年地方選舉，樹黨於全國提出近20位候選人，19人中包含連江縣縣長1人、市議員7人(台北市4人、新北市1人、新竹縣1人、澎湖縣1人)，鄉鎮市民代表9人(澎湖縣7人、竹北市1人、彰化市1人)，里長2人。 樹黨台北市候選人簡歷 第二選區（內湖區、南港區）吳曉東 文化大學政治系。樹黨中執委、國小家長會會長、寵物服務業負責人，以翻轉教育、動物保護為主訴求。 第三選區（松山區、信義區）林柏勛 東吳大學政治系、政大東亞所 。為《地中海逃生手冊》的出版協力/策展監製、《台北挑剔指南》的精釀啤酒/台灣電影篇作者。以徵收空屋稅、安心搭公車等為訴求。 第四選區（中山區、大同區）潘翰疆 中山大學企管系，樹黨共同黨主席、曾任台灣環境保護聯盟副秘書長。二度在江翠國中、幸町百年老樹護樹行動中，以肉身護樹(tree-hugger)在樹上生活超過24天。除悍衛老樹與歷史記憶，也訴求綠地加倍、空污減半。 第六選區（大安區、文山區）林逸萍 中興大學外文系，中興大學外文研究所。樹黨共同黨主席、大學英文講師、國中教科書參考書編撰作者。因愛犬意外往生，於打官司時體會司法系統對動物的忽視，自此開始為「動物平權」奔走倡議；429我要動保警察、803禁殺貓狗請願行動等主辦人之一。","https://www.facebook.com/treesparty2014/photos/a.322027634637468/1044526125720945/?type=3"
