"","date_2018","Page.Name","Page.Category","Page.Admin.Top.Country","Post.Created","Total.Interactions","Message","Link"
"11","2018-06-12","台南安定力量","COMMUNITY","TW","2018-06-12 11:30:03 CST","55","為了我們的孩子，支持一男一女的婚姻，大家一起站出來推動公投連署。 --------------------------------------------------------------------- https://youtu.be/k8jrLFwSEQE:=:https://www.google.com/sorry/index?continue=https://www.youtube.com/watch%3Fv%3Dk8jrLFwSEQE%26feature%3Dyoutu.be&q=EgQ0KuTRGPq7x_MFIhkA8aeDS9LxgXhxUq6MeN_l82ZMWioy5xGAMgFy","https://youtu.be/k8jrLFwSEQE"
"12","2018-06-13","小魚廣告網","ORG_GENERAL","TW","2018-06-13 10:04:16 CST","12","2018 年坎城創意獎鈦獅獎入圍作品介紹 25. MGM RESORTS Universal Love 2018 年坎城創意獎鈦獅獎最後一件入圍作品，是 MGM 度假勝地娛樂集團的「博愛」（Universal Love） 愛跟音樂一樣，無遠弗屆。但世界正在重新進行一場愛的革命。從二元性別和「一男一女」的婚姻制度中重新誕生。但婚禮（愈來愈常在度假勝地和婚宴會館舉辦）歌曲則往往讓 LGBTQ 社群的人覺得「那不是我的歌」。 MGM 度假勝地娛樂集團策劃了全新的婚禮歌曲。讓所有人都能覺得「那就是我的婚禮要用的歌」。影片來自：https://prn.to/2LLjIMh:=:https://www.multivu.com/players/English/8295351-mgm-resorts-universal-love-lgbtq-wedding-songs/","https://www.facebook.com/kleinerfisch.tw/videos/1854551457901634/"
"13","2018-06-14","台灣同志諮詢熱線協會 南部辦公室","COMMUNITY_CENTER","TW","2018-06-14 23:46:09 CST","58","反同團體積極針對年底公投案進行聯署，接下來的五個月時間，我們必然要持續面對許多扭曲而不快的歧視與暴力言論，然而我們沒有鬆懈與緩慢的空間!!! 11月24日，當你在公投票上看到包藏禍心的3個提案，請蓋下""不同意""票!!! 「你是否同意民法婚姻規定應限定在一男一女的結合？」 📣不同意 「你是否同意以民法婚姻規定以外之其他形式來保障同性別二人經營永久共同生活的權益？」 📣不同意 「你是否同意在國民教育階段內（國中及國小），教育部及各級學校不應對學生實施性別平等教育法施行細則所定之同志教育？」 📣不同意 ____ 希望投入婚姻平權行動，還可以怎麼做??? #蜂潮行動 集資計畫需要你的支持✊✊✊ http://beebee.equallove.tw/ 👉🏻加入「對話志工」，推動改變：https://goo.gl/bL9AKi:=:https://docs.google.com/forms/d/e/1FAIpQLScRffCP1eSpCzjV50RiMq9Kp-u6pycVltkol10_1z-gNo48uw/closedform ❤️婚姻平權大平台工作報告書下載處： http://equallove.tw/articles/67:=:https://equallove.tw/articles/67 #LGBTright #LGBTmovemnet #婚姻平權大平台 #同志驕傲 #MarriageEquality #SameSexMarriage #婚姻平權 #同志婚姻 #群眾募資 ＃國際論壇 ＃公投","https://www.facebook.com/equallovetw/photos/a.201735676949226/468070996982358/?type=3"
"14","2018-06-14","彩虹平權大平台","COMMUNITY","TW","2018-06-14 21:13:03 CST","1,619","反同團體積極針對年底公投案進行聯署，接下來的五個月時間，我們必然要持續面對許多扭曲而不快的歧視與暴力言論，然而我們沒有鬆懈與緩慢的空間!!! 11月24日，當你在公投票上看到包藏禍心的3個提案，請蓋下""不同意""票!!! 「你是否同意民法婚姻規定應限定在一男一女的結合？」 📣不同意 「你是否同意以民法婚姻規定以外之其他形式來保障同性別二人經營永久共同生活的權益？」 📣不同意 「你是否同意在國民教育階段內（國中及國小），教育部及各級學校不應對學生實施性別平等教育法施行細則所定之同志教育？」 📣不同意 ____ 希望投入婚姻平權行動，還可以怎麼做??? #蜂潮行動 集資計畫需要你的支持✊✊✊ http://beebee.equallove.tw/ 👉🏻加入「對話志工」，推動改變：https://goo.gl/bL9AKi ❤️婚姻平權大平台工作報告書下載處： http://equallove.tw/articles/67 #LGBTright #LGBTmovemnet #婚姻平權大平台 #同志驕傲 #MarriageEquality #SameSexMarriage #婚姻平權 #同志婚姻 #群眾募資 ＃國際論壇 ＃公投","https://www.facebook.com/equallovetw/photos/a.201735676949226/468070996982358/?type=3"
"15","2018-06-14","台灣同志諮詢熱線協會 南部辦公室","COMMUNITY_CENTER","TW","2018-06-14 21:00:01 CST","49","【公投哩甘災?!】座談會 ＃活動再宣傳 今年四月，中選會通過三個反對同志婚姻、反對國中小同志教育的公投案，引起社會譁然。 -------------------------- 反同公投一：「你是否同意以民法婚姻規定以外之其他形式來保障同性別二人經營永久共同生活的權益？」 反同公投二：「你是否同意在國民教育階段內（國中及國小），教育部及各級學校不應對學生實施性別平等教育法施行細則所定之同志教育？」 反同公投三：「你是否同意民法婚姻規定應限定在一男一女的結合?」 -------------------------- 有人質疑「大法官的釋字748難道不算數了嗎？」，也有人森七七「為什麼這樣人權可用民意來衡量？」，但也有很多朋友還搞不清楚公投法的內涵，萌萌的意圖是什麼？同志又如何因應萌萌們的反同奧步呢？ 熱線南辦 X 女權會，邀約法界、教育界與同志團體代表，分別從各自的領域，向大家說明反同公投的後續影響，遂舉辦【公投哩甘災?!】座談會，廣邀各位關心婚姻平權與同志教育的朋友們，座位有限！趕快報名參加！ 時間：7/1（日）1400~1710 地點：高雄市政府社會局婦女館女性史料室（高雄市三民區九如一路777號2樓） 講者介紹： 【法學專家來解答，反同公投要幹嘛？】（臺灣桃園地方法院 毛松廷法官） 【捍衛性平教育法，教學請讓專業來！】（高雄市立瑞祥高中 謝佩珊老師） 【同志社群不焦慮，化解危機為轉機～】（臺灣性別平等教育協會 性平教育大平台 張明旭） 報名人數：50人 報名方式：https://goo.gl/uWDJWe:=:https://docs.google.com/forms/d/e/1FAIpQLSdIeCzadh92aaG5IpqR3FTdZ4e4d_I1_eTyBNSv0xBt9Vflzw/closedform 活動連結：https://goo.gl/U6uMZP:=:https://www.facebook.com/events/645108152507163/ 注意事項：因座位有限，請大家報名了一定要來喔！ 主辦單位： 社團法人台灣同志諮詢熱線協會 南部辦公室 社團法人高雄市女性權益促進會（高雄市政府社會局婦女館女性史料室） 洽詢電話： 07-2811265（熱線南辦，週一到週五14:00~22:00） 07-3979672#27（史料室，週三到週日08:30~17:30）","https://www.facebook.com/SouthHotline/photos/a.10150363900551329/10155998217941329/?type=3"
"16","2018-06-14","台灣伴侶權益推動聯盟","NON_PROFIT","TW","2018-06-14 13:29:32 CST","370","又有網友爆料有學校拿反同公投連署書給學生拿回家讓家長連署! 這三項公投提案提案內容分別為「你是否同意民法婚姻規定應限定在一男一女的結合?」、「你是否同意以民法婚姻規定以外之其他形式來保障同性別二人經營永久共同生活的權益？」以及「你是否同意在國民教育階段內（國中及國小），教育部及各級學校不應對學生實施性別平等教育法施行細則所定之同志教育？」，前兩個提案旨在排除同志平等享有婚姻自由之權利，第三個提案則意在禁止國中國小實施同志教育，此三項提案，雖提案團體自稱是「愛家公投」，但再多的包裝也掩不住欲蓋彌彰的性傾向歧視與對同志的仇恨和敵意。 相關的反同連署不但有宗教背景亦有政黨色彩，已違反教育基本法的宗教中立與政治中立原則，而在校園發放邀集反同連署亦有違性別平等教育法第12條第1項規定，請大家勇於申訴檢舉。 附上教育部105年1月29日發函給各直轄市政府教育局及各縣市政府、教育部國民及學前教育署、各公私立大學校院的公文(臺教學(三)字第1050012942號函) 供參 教育部函文內容如下: 一、查教育基本法第6條第1項規定：「教育應本中立原則。」同條第2項規定：「學校不得為特定政治團體從事宣傳或活動。主管教育行政機關及學校亦不得強迫學校行政人員、教師及學生參加任何政治團體或活動。」同條第3項規定：「公立學校不得為特定宗教信仰從事宣傳或活動。主管教育行政機關及公立學校亦不得強迫學校行政人員、教師及學生參加任何宗教活動。」 二、次查性別平等教育法第12條第1項規定：「學校應提供性別平等之學習環境，尊重及考量學生與教職員工之不同性別、性別特質、性別認同或性傾向，並建立安全之校園空間。」同法第28條規定略以：學校違反本法規定時，被害人或其法定代理人得向學校所屬主管機關申請調查。任何人知悉前項之事件時，得依其規定程序向主管機關檢舉之。 三、爰重申教育部104年1月19日臺教學(三)字第1040008085號函，教育應本中立原則，學校不得為特定政治團體或宗教信仰從事宣傳或活動；另倘學校違反性別平等教育法，學生或其法定代理人得依法向學校所屬主管機關提起申請調查。 【對抗恐同歧視 我們一直都在】 ✊公益訴訟/法律服務專案募款✊ ＃婚姻平權全民守護 ＃性平教育異同捍衛 ＃對反同公投說不 捐款支持：http://pcse.pw/5Z7HX 任何關於反同公投募集連署的資訊、手法與說詞，都歡迎回報給伴侶盟專為反同公投硬仗開設的信箱：stoplgbthate.tw@gmail.com，以利我們追蹤整理。","https://www.facebook.com/tapcpr/photos/a.10150711237530965/10155451511235965/?type=3"
"17","2018-06-14","令人戰慄的信仰","RELIGIOUS_CENTER","TW","2018-06-14 23:52:35 CST","150","一男一女一生一世 #放生吧小心被基督徒分屍 #聖經只是拿來參考的不能當真啊 2010吳建豪粉絲會變澄清大會抱《聖經》誓沒碰毒 2011吳建豪PO如廁照、教會放浪摸女友臀 遭批褻瀆上帝 2012吳建豪信仰見證：迷茫人生遇見上帝 2013吳建豪與女友Arissa的婚姻源於信仰的力量 2014吳建豪與妻子鬧翻 被罵「假信仰」 2015老婆口出惡言　吳建豪守戒不離婚 2016吳建豪再傳婚變，嬌妻發文稱「情已逝」 2018吳建豪遭控5大罪！百億妻心死認離婚 基督表示：","https://www.facebook.com/horrible.faith/photos/a.2628103424082256/2587578661468066/?type=3"
"18","2018-06-15","臺灣彩虹驕傲 Taiwan Rainbow Pride","EDUCATION_COMPANY","TW","2018-06-15 02:52:24 CST","97","11月24日，當你在公投票上看到包藏禍心的3個提案，請蓋下""不同意""票!!! 「你是否同意民法婚姻規定應限定在一男一女的結合？」 📣不同意 「你是否同意以民法婚姻規定以外之其他形式來保障同性別二人經營永久共同生活的權益？」 📣不同意 「你是否同意在國民教育階段內（國中及國小），教育部及各級學校不應對學生實施性別平等教育法施行細則所定之同志教育？」 📣不同意 ____ 希望投入婚姻平權行動，還可以怎麼做??? #蜂潮行動 集資計畫需要你的支持✊✊✊ http://beebee.equallove.tw/ 👉🏻加入「對話志工」，推動改變：https://goo.gl/bL9AKi:=:https://docs.google.com/forms/d/e/1FAIpQLScRffCP1eSpCzjV50RiMq9Kp-u6pycVltkol10_1z-gNo48uw/closedform ❤️婚姻平權大平台工作報告書下載處： http://equallove.tw/articles/67 #LGBTright #LGBTmovemnet #婚姻平權大平台 #同志驕傲 #MarriageEquality #SameSexMarriage #婚姻平權 #同志婚姻 #群眾募資 ＃國際論壇 ＃公投","https://www.facebook.com/equallovetw/photos/a.201735676949226/468070996982358/?type=3"
"19","2018-06-15","台灣同志家庭權益促進會","NON_PROFIT","TW","2018-06-15 17:49:01 CST","45","#轉自 婚姻平權大平台-相挺為平權，全民撐同志 　　 反同團體積極針對年底公投案進行聯署，接下來的五個月時間，我們必然要持續面對許多扭曲而不快的歧視與暴力言論，然而我們沒有鬆懈與緩慢的空間!!! 　　 11月24日，當你在公投票上看到包藏禍心的3個提案，請蓋下""不同意""票!!! 　　 「你是否同意民法婚姻規定應限定在一男一女的結合？」 　　 📣不同意 　　 「你是否同意以民法婚姻規定以外之其他形式來保障同性別二人經營永久共同生活的權益？」 　　 📣不同意 　　 「你是否同意在國民教育階段內（國中及國小），教育部及各級學校不應對學生實施性別平等教育法施行細則所定之同志教育？」 　　 📣不同意 ---- 🎨擇愛成家，異同捐款支持同家會： http://www.lgbtfamily.org.tw/contactus_03.php 💕電子發票捐贈愛心碼：６８７８ 🌈同家會官網： http://www.lgbtfamily.org.tw","https://www.facebook.com/twlgbtfamily/photos/a.209012952446850/2104632639551529/?type=3"
"20","2018-06-15","許秀雯 律師","PERSON","TW","2018-06-15 09:36:46 CST","81","我國《性別工作平等法》所稱性騷擾不僅指「性要求及具有性意味之言行」，還包括「性別歧視之言詞或行為，對受僱者造成敵意性、脅迫性或冒犯性之工作環境，致侵犯或干擾其人格尊嚴、人身自由或影響其工作表現」之情形。 這3項反同公投無異於要求在法律制度及教育領域將同志予以排除、隔離與噤聲，因此在工作場所發放、邀集、勸誘此種連署，即使聲稱未強迫員工簽署，或是在勸誘連署時表明自己「未反對同志，只是希望婚姻維持一男一女」，都仍然構成貶抑與問題化同志的「性傾向歧視」，營造出對同志具有敵意的工作環境。 如在工作場所遇到此類情事，建議應積極蒐證，並先向所屬單位進行性騷擾之內部申訴，請求立即停止發放此等性別歧視之反同連署，如雇主未能有效積極處理，亦得進一步向各縣市勞工局申訴，請勞動主管機關介入。 ------------------------ 工作場所收到連署書，請你這樣做 👉 http://bit.ly/2JOl34x:=:https://www.facebook.com/tapcpr/photos/a.10150711237530965.410810.368820985964/10155451801970965/?type=3&theater 教育場所收到連署書，請你這樣做 👉 http://bit.ly/2JUBeR0:=:https://www.facebook.com/tapcpr/photos/a.10150711237530965.410810.368820985964/10155451511235965/?type=3&theater 知道萌萌非法拉連署，請你這樣做 👉 http://bit.ly/2JCP7nC:=:https://www.facebook.com/tapcpr/photos/a.10155436481515965.1073741864.368820985964/10155451619605965/?type=3&theater －－－－ 　 ＃對反同公投說不 文宣專區：http://bit.ly/2sIVz0M:=:https://tapcpr.org/referendum/official-statement ＃婚姻平權全民守護 ＃性平教育異同捍衛 ＃我們都是利害關係人 －－－－ ✊加入【對反同公投說不】志工團隊： http://bit.ly/2s96BfO:=:https://docs.google.com/forms/d/e/1FAIpQLSdbZuTInaXcKBLPuVK7W86NEyRh6wjk4D6HDXHSGToDmhfuyw/viewform?usp=sf_link　 ✊捐款支持伴侶盟：http://bit.ly/2xq40E3:=:https://tapcpr.org/support-us ✊捐發票：愛心碼 ❤ 178 ❤ 一起吧","https://tw.news.appledaily.com/forum/realtime/20180615/1373506"
"21","2018-06-18","反抗中共併呑，一票不投泛藍","COMMUNITY","TW","2018-06-18 17:00:54 CST","33","萌萌：「婚姻是神聖的，應由一夫一妻、一男一女組成，遵守自然道德律的規範。由父母組成之家庭制度，是維繫固有家庭倫理之基石，必須呼籲教育單位及社會伙伴，一同捍衛婚姻與家庭的價值。」 一「「華山分屍案」家屬討國賠1522萬　控北市府管理不周「沒裝路燈」 | ETtoday社會新聞 | ETtoday新聞雲」 https://m.facebook.com/story.php?story_fbid=1861968357276568&id=584986081641475 【回顧】 一「【北市粉飾惡治安3】松山警報喜不報憂　新聞群組不見刑案只剩好人好事」 一「北市分屍案／華僑女四肢、下體肢解成人彘　裝袋棄基隆山區 | 社會 | 三立新聞網 SETN.COM」 https://m.facebook.com/story.php?story_fbid=1854347931371944&id=584986081641475","http://m.ltn.com.tw/news/society/breakingnews/2461694"
"22","2018-06-18","酸酸時事鐵絲團","COMMUNITY","","2018-06-18 17:01:01 CST","20","萌萌：「婚姻是神聖的，應由一夫一妻、一男一女組成，遵守自然道德律的規範。由父母組成之家庭制度，是維繫固有家庭倫理之基石，必須呼籲教育單位及社會伙伴，一同捍衛婚姻與家庭的價值。」","http://m.ltn.com.tw/news/society/breakingnews/2461694"
