"","date_2018","Page.Name","Page.Category","Page.Admin.Top.Country","Post.Created","Total.Interactions","Message","Link"
"11","2018-06-10","綠黨北北基黨部","POLITICAL_PARTY","TW","2018-06-10 18:46:08 CST","13","【18歲領公投】 反對設立同志婚姻專法，請投“不同意”票 反對婚姻定義只限一夫一妻，請投“不同意”票 反對拿掉性平教材裡的同志教育，請投“不同意”票","https://www.facebook.com/Tasbravo/photos/a.170244039699909/1882196611837968/?type=3"
"12","2018-06-12","瑄瑄老師-關心生活事","COMMUNITY","TW","2018-06-12 19:00:09 CST","152","【18歲領公投】 反對設立同志婚姻專法，請投反對票 反對婚姻定義只限一夫一妻，請投反對票 反對拿掉性平教材裡的同志教育，請投反對票","https://www.facebook.com/Tasbravo/photos/a.170244039699909/1882196611837968/?type=3"
"13","2018-06-12","平權前夕．彩虹起義","NON_PROFIT","TW","2018-06-12 13:12:03 CST","242","只要同志也能合法結婚，以後參加婚禮紅包一定包得更乾脆啦！ 異性戀朋友們也不用收紅包還收得有點遺憾囉～ 📢關注平權公投募資專案，到此留言得到第一手資訊 ➡️ http://pcse.pw/79HAM 📢平權公投聽證會時間 主文二 ＃性平教育案：6/14（四）9:30-11:30 主文三 ＃神聖婚姻專法：6/14（四）13:30-15:00 主文一 ＃婚姻平權案：6/14（四）15:00-17:30 📢聽證公告與議程（須用電腦觀看） 主文一 ＃婚姻平權案： https://ppt.cc/fyyNNx 主文二 ＃性平教育案： https://ppt.cc/fYj9Fx 主文三 ＃神聖婚姻專法： https://ppt.cc/ffxBbx 💪🏻加入彩虹義勇軍💪🏻 https://ppt.cc/fJygYx ＃彩虹起義 ＃Vote4LGBT","https://www.facebook.com/10secondsclass/photos/a.659260790820766/1745649978848503/?type=3"
"14","2018-06-13","焦糖哥哥-陳嘉行","PERSON","TW","2018-06-13 00:43:39 CST","951","到現在還妄想明年就能結婚的同志朋友快點醒醒吧！！！ 反同公投就是為了讓立法院有民意基礎來立專法，而專法內容如果就是擺明污辱同志，搞得再施捨你一樣，架空法條變成無用法律，你們要嗎！？ 抵觸748釋憲又如何？！還得再申請一次釋憲，這些人是以為核准釋憲案跟喝咖啡一樣嗎？點了就有！？ 如果有人習慣於暗巷黑夜角落，那就沉溺吧⋯⋯但不要拉著想往光裡走的人！",""
"15","2018-06-13","平權前夕．彩虹起義","NON_PROFIT","TW","2018-06-13 15:55:12 CST","156","這兩年來，反同團體為了徹底將「同志」的存在從制度中抹去，積極阻撓性平教育的實踐和推動。 除了發起歧視公投，在各地方政府也施壓議員、縣市政府，刁難教育機關和老師們。 南投縣的教育、講座資源已經相對較少，在這樣艱困的條件下努力推動性平教育的友善機關與老師們還得承受反同團體的壓力，如果沒有人聲援，為了生計與安寧，恐怕也不得不噤聲。 讓我們一起關注、共同聲援。性平教育一步也不能退、一個縣市也不能讓！ ——————— 明天也是平權公投的聽證會，一起監督中選會吧！ 📢聽證時間 主文二 ＃性平教育案：6/14（四）9:30-11:30 主文三 ＃神聖婚姻專法：6/14（四）13:30-15:00 主文一 ＃婚姻平權案：6/14（四）15:00-17:30 ——————— 現在就支持平權公投募款專案，成為我們的夥伴！ https://www.zeczec.com/projects/Vote4LGBT/ ＃彩虹起義 ＃Vote4LGBT","https://www.facebook.com/notes/805209240290407/"
"16","2018-06-13","嘖嘖 zeczec","ACTIVITY_GENERAL","TW","2018-06-13 09:00:00 CST","39","人權的事一直都是十萬火急的。當反同陣營投入資源發動侵害⼈權的荒謬公投，意圖另立同婚專法，並摧毀性平教育，「平權公投」是將此危機徹底解決的機會。 當立院正一步步向另立專法的的方向靠攏，當反同團體積極阻撓同志婚姻的一切之時，凝聚你我的力量，發起一個確保同性婚姻入民法、讓性平教育完整且全面地受到法律保障的平權公投。 平權公投，你來起義！➜➜https://www.zeczec.com/projects/Vote4LGBT","https://www.facebook.com/zeczec.com/photos/a.228365413896259/1757471717652280/?type=3"
"17","2018-06-15","台灣伴侶權益推動聯盟","NON_PROFIT","TW","2018-06-15 19:30:01 CST","72","擔心遇到萌萌在拉反同連署， 想勸人拒簽卻說不出好的說服理由？ 快惡補一下✍學習新論述 ➡6/7座談文字摘要：http://bit.ly/2LSIABE:=:https://tapcpr.org/hot-news/event/speech-invitation/2018/06/15/20180607 ➡6/7座談影片紀錄：http://bit.ly/2HNOim4:=:https://www.youtube.com/watch?v=gqZgEWyeO0Q&feature=youtu.be 　 與法扶合辦的「反同公投X歧視現形：同志平權的黑暗時刻」講座紀錄出來囉！ 潘天慶律師（婚姻平權釋憲案律師）從法律角度指出，「婚姻定義公投」與「專法公投」即使經過聽證、加上民法二字，依舊不改它違法違憲的事實，而禁止實施同志教育公投則與性別平等教育法、老師教學自由等相牴觸，投過了政府也難以實行，根本沒有實益。 李怡青教授（臺灣大學心理學系教授）則以心理學的研究，狠狠駁斥許多政府或反同團體的藉口與謊言，例如：修法需等待社會共識、同性伴侶關係較不穩定等，並強調反同論述欠缺邏輯，不論對同志還是異性戀者都會產生傷害，鼓勵大家以實證研究回應反同謠言。 ❓欲知詳細內容，不要偷懶，快點上官網看➡http://bit.ly/2LSIABE:=:https://tapcpr.org/hot-news/event/speech-invitation/2018/06/15/20180607 　 ＃對反同公投說不 ＃婚姻平權全民守護 ＃性平教育異同捍衛 ＃我們都是利害關係人 －－－－ ✊加入【對反同公投說不】志工團隊： http://bit.ly/2s96BfO:=:https://docs.google.com/forms/d/e/1FAIpQLSdbZuTInaXcKBLPuVK7W86NEyRh6wjk4D6HDXHSGToDmhfuyw/viewform?usp=sf_link　 ✊捐款支持伴侶盟：http://bit.ly/2xq40E3:=:https://tapcpr.org/support-us ✊捐發票：愛心碼 ❤ 178 ❤ 一起吧","https://yt1.pics.ee/7VMX7"
"18","2018-06-16","江河清","BLOGGER","TW","2018-06-16 10:31:07 CST","67","日前在 平權前夕．彩虹起義 公投提案聽證會上，有許多討論集中於「我同意～」句型的提案主文，可能會有誘導、不夠中立的疑慮。 我想到反同公投提案說要用專法「保障」同性伴侶時，怎麼中選會沒有去質疑這個「保障」用詞誘導、不中立？ 『你是否同意以民法婚姻規定以外之其他形式來保障同性別二人經營永久共同生活的權益？』 我之前不知道寫過多少文章，講過多少次，所謂「專法」根本是 #假保障真歧視。反同團體倡議專法的動機，根本就不是為了保障同志伴侶，而是為了排擠他們。只有站在反同的立場，才會把專法說程式「保障」同志，彷彿是施捨給同志一點權益。 反同團體把排擠同志的專法，說成是在「保障」同志，這不只是文字遊戲，更是誘導和不中立。","https://www.facebook.com/interarticulation/photos/a.941032716038440/1176660452475664/?type=3"
"19","2018-06-16","焦糖哥哥-陳嘉行","PERSON","TW","2018-06-16 09:24:41 CST","971","這時間爭論這個問題已經沒意義，目前年底確定會有反同公投（#都投不同意），如果立法院早直修民法972，反同公投就算投再多的反對票，也無法改變這事實。 大法官釋憲是不可逆的結果，如果反同公投的結果抵觸748釋憲精神，那反方只能再申請一次釋憲（但司法院也不一定要接就是了）。 很多民進黨支持者在說我們沒有政治判斷， 我不是民進黨員不知道他們在想什麼， 但我知道因為這樣的不做為（不管是基於何種考量），弄得支持婚姻平權的朋友人仰馬翻，得在幾天內連署幾萬份給中選會；還要在公聽會上回答讓人血壓飆升的問題，聽某些學者在那糾結題目是否「中性」。 第二階段連署得在限制時間內簽25～30萬份，印一張紙2元，然後還有人在質疑「為什麼組織要募款？？？（這些人真的很有事）」，然後支持這些運動的團隊也沒領你的錢⋯⋯ ⬆️原本只要履行選前承諾就不會有以上戰場⬆️ 《如果真要我分析你們所謂的政治判斷———結論如果是專法，那民進黨只有失分和跑票。》 跑來戰我沒有意義，我不是館長也不是網紅意見領袖，支持婚姻平權的人本來就有藍有綠有黃有白，也不是只有LGBT在支持，大家都有自己的想法，我只能提供我的想法讓大家參考，無法改變任何人的主觀認定。 如果真要嘴我，抬頭就叫我明星吧⋯⋯ 婚姻平權是人權，這也是蔡政府為何能吸收到許多非民進黨支持者的票；台灣以前為了言論自由、集會結社自由、廢除刑法100條、解嚴、終止動員戡亂而犧牲奮鬥，這些都是人權。 我不能代表任何組織與LGBT族群說話，我只代表自己發言。記得每一位理性的人都不會無條件支持某一政黨與政治人物，只有這樣台灣社會才能越來越好。 各位如果對婚姻平權與性平教育有任何想問的，可以到 平權前夕．彩虹起義 婚姻平權大平台-相挺為平權，全民撐同志 如果要戰法律條文與精神，請到 法律白話文運動 Plain Law Movement 最後對所有關心人權的朋友說「人權從不會從天而降，也不是只靠一位英雄或組織就能力網狂瀾；是每一位對台灣未來有憧憬的人，願意犧牲付出一點點累積而成就的。不要覺得無能為力與事不關己，安西教練說過什麼？」 ———現在放棄 比賽就結束了哦———","https://www.facebook.com/198653540190704/photos/a.661495097239877/1817620758293966/?type=3"
"20","2018-06-17","平權前夕．彩虹起義","NON_PROFIT","TW","2018-06-17 21:30:00 CST","1,865","🌈為什麼專法不行，一定要民法？🌈 有些人會問「專法也可以讓同志結婚，為什麼你們堅持非民法不可？」 許多義勇軍們也常遇到這個問題，卻很難用三言兩語讓對方理解。 這邊有個好讚好白話的懶人包，讓胖虎和粽子告訴你！ —— 現在就支持平權公投募款專案，成為我們的夥伴！ https://www.zeczec.com/projects/Vote4LGBT/ ＃彩虹起義 ＃Vote4LGBT","https://www.facebook.com/Vote4LGBT/photos/a.361291597709975/387233265115808/?type=3"
"21","2018-06-17","我支持同志教育","COMMUNITY","TW","2018-06-17 23:34:31 CST","46","引：🌈為什麼專法不行，一定要民法？🌈 有些人會問「專法也可以讓同志結婚，為什麼你們堅持非民法不可？」 許多義勇軍們也常遇到這個問題，卻很難用三言兩語讓對方理解。 這邊有個好讚好白話的懶人包，讓胖虎和粽子告訴你！ —— 現在就支持平權公投募款專案，成為我們的夥伴！ https://www.zeczec.com/projects/Vote4LGBT/ ＃彩虹起義 ＃Vote4LGBT","https://www.facebook.com/Vote4LGBT/photos/a.361291597709975/387233265115808/?type=3"
"22","2018-06-18","我愛家我公投","LOCAL","TW","2018-06-18 12:00:00 CST","108","😍《志工連署小故事 03》😍 我們有一位志工，有天的問他為什麼要來做志工？ 明明就很辛苦、也沒有酬勞。 他這樣回答我… 我以前在工作時認識了一個弟弟。一個很可愛的國中弟弟。 有一天他問我「哥，我告訴妳一個秘密，但是妳不可以跟別人說…」 『嗯，你說吧！』 「其實我是同性戀。」 我心想：傻小子，早就看出來了呀！有什麼好藏的？ 『嗯，然後呢？』 「你不會排斥我嗎？」 『我幹嘛要排斥你？別傻了！你還是你啊！』 然後我們還是照樣聊心事…過了一段時間之後他對我說「哥，有一件事情我不敢跟人說，我只敢跟你說…」 『又什麼事？你說啊！』 「其實我有AIDS…」 我嚇了一跳！『怎麼會？」 「有一次，我在同志聊天室認識一個大哥，他約我去他家玩…」 「我知道他想跟我約砲，但是我也沒做過，也很想知道男同之間是怎麼做的？是什麼感覺？所以我還是去了…」 「過程中，他他拿一些東西給我吸，我知道那是毒品。我跟他說我不要…」 「然後他開始脫褲子，又脫我衣服…」「我有抵抗一下，我希望他戴套，也希望他不要用強的…但是他不肯…」 「後來過一段時間，我心裡很怕，所以還是去驗了…才知道我得了AIDS…」 我心裡聽了之後痛死了，他還這麼年輕，就要面對這種影響一輩子的事情… 什麼安全約砲？什麼娛樂性用藥？還有那些似是而非的性解放教育！這根本就是誤人子弟的混蛋教育！ 我支持同性婚姻，我也支持多元成家，我認為專法跟民法一樣好！ 但是這種似是而非的鬼教育，我不能接受！ #志工連署小故事 🎉🎉🎉喜歡我們的訊息，請幫我們分享喔！👍👍👍 🎉趕快加入「我愛家我公投」Line@ https://line.me/R/ti/p/%40fhf2604d 超多功能等您探索！👏👏👏 🎉愛家公投的官網 http://votetofamily.org/ （註：照片非當事人）","https://www.facebook.com/votetolove/photos/a.247618442678516/244987472941613/?type=3"
"23","2018-06-19","劉育豪","TUTORING","TW","2018-06-19 16:00:22 CST","176","冰島於1996年即有同志伴侶法，後來性別團體覺得不足，經過努力，政府才於2010年通過性別中立婚姻法，賦予所有人在締結婚姻關係上有相同權利（參見以下連結）。問題是，the gender-neutral marriage law是不是一部專法，還不十分確定，但若要以此來說台灣也該尋求社會共識，才能走向婚姻平權之路，我覺得這根本上還是一種推託手法。 有人問說在這件事情上「為什麼台灣就要一步到位？」，這樣的心態我真心不解。如果也認為一步到位的那個「位」是應該要站上去的，那為什麼還想讓時程拖拉日久，經過一番波折，才願意去達致目標？在台灣的脈絡底下，修改民法是最直接的作法；而且，這樣的討論早就開始，根本不是突然而至，那些不肯把心敞開接受的人，到底還要摀住多久的耳朵和眼睛？ 退一步說，就算冰島的同性婚姻基礎來自專法，我也不認為那跟台灣是相同的氛圍。據屏東大學王大維老師的發文(*)，我們知道2018UCLA威廉研究院的研究報告指出，冰島的LGBT接納度是全球第一，這是多麼值得驕傲的數據。依此推論，人家的專法可能確實是用來保障人民的，而台灣MMM所提出的專法概念，目的是為了區隔，更是為了次等化同志族群，跟冰島性別中立婚姻法相比，根本就天壤之別，怎麼敢拿來說嘴，甚至還想利用公投制度以通過這個不當之法？ 冰島能，為什麼我們不能？某程度上，其中有個答案我想很簡單：那就是台灣披著尊重外衣，實則充滿歧視和反智的人，實在太多了。 *王大維老師發文：https://goo.gl/8H51qg:=:https://www.facebook.com/photo.php?fbid=1773782322715514&set=a.225772917516470.52110.100002512908270&type=3&theater","https://en.wikipedia.org/wiki/Same-sex_marriage_in_Iceland"
"24","2018-06-19","我支持同志教育","COMMUNITY","TW","2018-06-19 21:07:24 CST","17","引：在此，我也要順便回應民進黨秘書長洪耀福，關於同婚辯論雙方的「極端派」。暫且不論反同的極端派是什麼，我好奇支持婚姻平權的極端派會是什麼？我個人觀察婚姻平權支持者，最極端的兩大訴求如下： 政府依照大法官釋憲，實質保障同志的平等權和婚姻自由。（我要強調大法官用字是「平等」和「婚姻」，不是歧視性的同性伴侶專法。） 蔡英文總統和執政黨應該積極履行政見，實現「婚姻平權」的競選承諾。 請問民進黨秘書長：主張執政黨依照憲法保障同志，競選承諾不要跳票，這樣的要求很極端嗎？","https://www.thenewslens.com/article/97450"
"25","2018-06-19","台灣伴侶權益推動聯盟","NON_PROFIT","TW","2018-06-19 22:26:12 CST","30","👊👊對反同公投說不 每日直播 倒數158天👊👊 至潔、秀雯還在跟夥伴們開會，所以今夜不直播喔 附上之前直播時跟大家提過多次的反同公投提案的理由書(及相關資料) ，請大家參看! 專法公投 https://web.cec.gov.tw/preview/cms/27236 婚姻定義公投 https://web.cec.gov.tw/preview/cms/27243 禁止同志教育公投 https://web.cec.gov.tw/preview/cms/27240",""
"26","2018-06-20","彩虹平權大平台","COMMUNITY","TW","2018-06-20 18:29:50 CST","401","年底的公投案，是同志婚姻能使用民法或是專法的關鍵。 11月24日，當你在公投票上看到包藏禍心的3個提案，請蓋下""不同意""票!!! 「你是否同意民法婚姻規定應限定在一男一女的結合？」 📣不同意 「你是否同意以民法婚姻規定以外之其他形式來保障同性別二人經營永久共同生活的權益？」 📣不同意 「你是否同意在國民教育階段內（國中及國小），教育部及各級學校不應對學生實施性別平等教育法施行細則所定之同志教育？」 📣不同意 ____ 希望投入婚姻平權行動，還可以怎麼做??? #蜂潮行動 集資計畫需要你的支持✊✊✊ http://beebee.equallove.tw/ 👉🏻加入「對話志工」，推動改變：https://goo.gl/bL9AKi:=:https://docs.google.com/forms/d/e/1FAIpQLScRffCP1eSpCzjV50RiMq9Kp-u6pycVltkol10_1z-gNo48uw/viewform?usp=sf_link ❤️婚姻平權大平台工作報告書下載處： http://equallove.tw/articles/67 #LGBTright #LGBTmovemnet #婚姻平權大平台 #同志驕傲 #MarriageEquality #SameSexMarriage #婚姻平權 #同志婚姻 #群眾募資 ＃國際論壇 ＃公投","https://tw.news.appledaily.com/politics/realtime/20180620/1376506/"
