"prv_code","city_code","area_code","li_code","dept_code","agree_ticket","agree_ticket_percent","disagree_ticket","disagree_ticket_percent","agree_to_votable","vote_result"
"63","000","00","0350","003",2126,77.34,623,22.66,40.36,"Y"
"63","000","00","0351","003",2177,76.57,666,23.43,40.91,"Y"
"63","000","00","0352","003",1625,76.26,506,23.74,39.4,"Y"
"63","000","00","0353","003",2128,76.35,659,23.65,41.17,"Y"
"63","000","00","0354","003",1574,78.27,437,21.73,43.16,"Y"
"63","000","00","0355","003",2243,76.61,685,23.39,41.26,"Y"
"63","000","00","0356","003",2797,76.82,844,23.18,42.81,"Y"
"63","000","00","0357","003",987,77.11,293,22.89,42.42,"Y"
"63","000","00","0000","004",78403,75.44,25525,24.56,40.18,"Y"
"63","000","00","0401","004",1155,76.9,347,23.1,40.47,"Y"
"63","000","00","0402","004",1685,74.29,583,25.71,35.44,"Y"
"63","000","00","0403","004",1287,74.14,449,25.86,39.19,"Y"
"63","000","00","0404","004",1656,72.66,623,27.34,40.93,"Y"
"63","000","00","0405","004",895,75.34,293,24.66,37.94,"Y"
"63","000","00","0406","004",2269,74.91,760,25.09,37.41,"Y"
"63","000","00","0407","004",1459,76.63,445,23.37,38.17,"Y"
"63","000","00","0408","004",2368,73.98,833,26.02,38.51,"Y"
"63","000","00","0409","004",1421,75.83,453,24.17,39.68,"Y"
"63","000","00","0410","004",1640,74.78,553,25.22,38.09,"Y"
"63","000","00","0411","004",1820,75.33,596,24.67,37.01,"Y"
"63","000","00","0412","004",1435,73.85,508,26.15,38.11,"Y"
"63","000","00","0413","004",1485,83.19,300,16.81,46.28,"Y"
"63","000","00","0414","004",3388,75.59,1094,24.41,43.33,"Y"
"63","000","00","0415","004",2429,75.74,778,24.26,43.57,"Y"
"63","000","00","0416","004",3335,75.25,1097,24.75,41.79,"Y"
"63","000","00","0417","004",401,78.32,111,21.68,42.48,"Y"
"63","000","00","0418","004",1879,79.15,495,20.85,40.04,"Y"
"63","000","00","0419","004",1878,76.12,589,23.88,41.96,"Y"
"63","000","00","0420","004",1685,69.54,738,30.46,37.16,"Y"
"63","000","00","0421","004",2300,73.93,811,26.07,40.82,"Y"
"63","000","00","0422","004",1638,75.76,524,24.24,37.23,"Y"
"63","000","00","0423","004",1671,73.23,611,26.77,36.45,"Y"
"63","000","00","0424","004",1904,74.4,655,25.6,27.82,"Y"
"63","000","00","0425","004",2901,75.29,952,24.71,40.27,"Y"
"63","000","00","0426","004",1392,72.77,521,27.23,38.1,"Y"
"63","000","00","0427","004",2849,75.73,913,24.27,42.81,"Y"
"63","000","00","0428","004",2476,74.85,832,25.15,40.58,"Y"
"63","000","00","0429","004",2631,73.74,937,26.26,39.5,"Y"
"63","000","00","0430","004",1816,71.02,741,28.98,37.65,"Y"
"63","000","00","0431","004",1913,72.19,737,27.81,42.24,"Y"
"63","000","00","0432","004",1993,78.4,549,21.6,42.06,"Y"
"63","000","00","0433","004",1355,76.6,414,23.4,43.25,"Y"
"63","000","00","0434","004",2150,78.01,606,21.99,42.21,"Y"
"63","000","00","0435","004",2128,80.24,524,19.76,47.56,"Y"
"63","000","00","0436","004",1652,75.36,540,24.64,40.94,"Y"
"63","000","00","0437","004",1259,75.66,405,24.34,42.14,"Y"
"63","000","00","0438","004",1133,76.19,354,23.81,46.08,"Y"
"63","000","00","0439","004",2154,74.64,732,25.36,40.34,"Y"
"63","000","00","0440","004",1694,78.35,468,21.65,41.32,"Y"
"63","000","00","0441","004",2756,77.94,780,22.06,43.77,"Y"
"63","000","00","0442","004",1068,79.58,274,20.42,47.11,"Y"
"63","000","00","0000","005",54214,76.86,16318,23.14,42.26,"Y"
"63","000","00","0501","005",1057,75.5,343,24.5,40.27,"Y"
"63","000","00","0502","005",955,78.41,263,21.59,43.47,"Y"
"63","000","00","0503","005",893,74.85,300,25.15,42.5,"Y"
"63","000","00","0504","005",1841,79.77,467,20.23,46.14,"Y"
"63","000","00","0505","005",1650,75.69,530,24.31,40.45,"Y"
"63","000","00","0506","005",2363,76.3,734,23.7,44.34,"Y"
"63","000","00","0507","005",2274,76.39,703,23.61,44.53,"Y"
"63","000","00","0508","005",1247,76.5,383,23.5,42.24,"Y"
"63","000","00","0509","005",2072,74.99,691,25.01,42.17,"Y"
"63","000","00","0510","005",1659,77.09,493,22.91,42.36,"Y"
"63","000","00","0511","005",2158,75.8,689,24.2,40.88,"Y"
"63","000","00","0512","005",1834,77.61,529,22.39,40.78,"Y"
"63","000","00","0513","005",1381,77.72,396,22.28,43.7,"Y"
"63","000","00","0514","005",2099,76.91,630,23.09,35.79,"Y"
"63","000","00","0515","005",1581,77.35,463,22.65,44.39,"Y"
"63","000","00","0516","005",1101,75.88,350,24.12,41.66,"Y"
"63","000","00","0517","005",1049,80.51,254,19.49,46.94,"Y"
"63","000","00","0518","005",1232,77.44,359,22.56,45.23,"Y"
"63","000","00","0519","005",3867,79.52,996,20.48,44.56,"Y"
"63","000","00","0520","005",1981,76.43,611,23.57,42.62,"Y"
"63","000","00","0521","005",3283,79.36,854,20.64,45.36,"Y"
"63","000","00","0522","005",555,78.28,154,21.72,44.26,"Y"
"63","000","00","0523","005",1359,75.04,452,24.96,42.3,"Y"
"63","000","00","0524","005",1124,78,317,22,41.23,"Y"
"63","000","00","0525","005",1119,74.55,382,25.45,40.25,"Y"
"63","000","00","0526","005",1718,77.11,510,22.89,34.25,"Y"
"63","000","00","0527","005",1605,73.35,583,26.65,40.62,"Y"
"63","000","00","0528","005",1499,77.71,430,22.29,45.78,"Y"
"63","000","00","0529","005",1885,74.1,659,25.9,40.08,"Y"
"63","000","00","0530","005",2715,77.22,801,22.78,42.36,"Y"
"63","000","00","0531","005",3058,75.51,992,24.49,42.31,"Y"
"63","000","00","0000","006",42181,73.69,15060,26.31,39.22,"Y"
"63","000","00","0601","006",1055,72.36,403,27.64,40.38,"Y"
"63","000","00","0602","006",1159,72.98,429,27.02,39,"Y"
"63","000","00","0603","006",1572,73.56,565,26.44,38.04,"Y"
"63","000","00","0604","006",1285,72.85,479,27.15,40.19,"Y"
"63","000","00","0605","006",1840,70.85,757,29.15,39.12,"Y"
"63","000","00","0606","006",1638,75.24,539,24.76,41.75,"Y"
"63","000","00","0607","006",2092,73.56,752,26.44,40.68,"Y"
"63","000","00","0608","006",1731,74.01,608,25.99,40.23,"Y"
"63","000","00","0609","006",1670,70.85,687,29.15,39.27,"Y"
"63","000","00","0610","006",1503,74.26,521,25.74,40.51,"Y"
"63","000","00","0611","006",3396,75.65,1093,24.35,42.72,"Y"
"63","000","00","0612","006",1403,73.38,509,26.62,39.88,"Y"
"63","000","00","0613","006",2169,73.5,782,26.5,39.97,"Y"
"63","000","00","0614","006",890,74.35,307,25.65,37.27,"Y"
"63","000","00","0615","006",1098,72.57,415,27.43,40.68,"Y"
"63","000","00","0616","006",1805,77.47,525,22.53,41.46,"Y"
"63","000","00","0617","006",747,68.78,339,31.22,30.27,"Y"
"63","000","00","0618","006",1505,71.29,606,28.71,38.74,"Y"
"63","000","00","0619","006",1176,77.11,349,22.89,29.3,"Y"
"63","000","00","0620","006",1619,73.59,581,26.41,36.25,"Y"
"63","000","00","0621","006",2121,72.34,811,27.66,36.42,"Y"
"63","000","00","0622","006",2837,74.07,993,25.93,39.72,"Y"
"63","000","00","0624","006",2113,74.48,724,25.52,40.67,"Y"
"63","000","00","0625","006",2313,76.14,725,23.86,40.93,"Y"
"63","000","00","0626","006",1444,72.02,561,27.98,39.78,"Y"
"63","000","00","0000","007",63881,76.14,20023,23.86,38.95,"Y"
"63","000","00","0701","007",1824,75.4,595,24.6,37.74,"Y"
"63","000","00","0702","007",1036,75.46,337,24.54,34.3,"Y"
"63","000","00","0703","007",1187,74.89,398,25.11,35.06,"Y"
"63","000","00","0704","007",2127,74.06,745,25.94,36.71,"Y"
"63","000","00","0705","007",2108,73.4,764,26.6,38.4,"Y"
"63","000","00","0706","007",1859,72.99,688,27.01,35.81,"Y"
"63","000","00","0707","007",1504,72.13,581,27.87,34.1,"Y"
"63","000","00","0708","007",1443,75.39,471,24.61,41.06,"Y"
"63","000","00","0709","007",1689,74.67,573,25.33,39.27,"Y"
"63","000","00","0710","007",1636,73.5,590,26.5,29.43,"Y"
"63","000","00","0711","007",2359,73.6,846,26.4,36.87,"Y"
"63","000","00","0712","007",1567,73.74,558,26.26,39.22,"Y"
"63","000","00","0713","007",1429,84.86,255,15.14,46.46,"Y"
"63","000","00","0714","007",3637,81.9,804,18.1,48.21,"Y"
"63","000","00","0715","007",1938,73.74,690,26.26,39.62,"Y"
"63","000","00","0716","007",2218,73.98,780,26.02,35.61,"Y"
"63","000","00","0717","007",1312,76.91,394,23.09,33.99,"Y"
"63","000","00","0718","007",3055,75.98,966,24.02,39.97,"Y"
"63","000","00","0719","007",1688,76.17,528,23.83,36.09,"Y"
"63","000","00","0720","007",1397,76.21,436,23.79,43.49,"Y"
"63","000","00","0721","007",2088,78.61,568,21.39,37.81,"Y"
"63","000","00","0722","007",1620,76.13,508,23.87,41.7,"Y"
"63","000","00","0723","007",1168,76.59,357,23.41,40.23,"Y"
"63","000","00","0724","007",2146,73.9,758,26.1,35.02,"Y"
"63","000","00","0725","007",1853,75.14,613,24.86,37.64,"Y"
"63","000","00","0726","007",1553,75.9,493,24.1,41.23,"Y"
"63","000","00","0727","007",1221,75.32,400,24.68,41.94,"Y"
"63","000","00","0728","007",1648,76.58,504,23.42,39.29,"Y"
"63","000","00","0729","007",1145,77.68,329,22.32,35.41,"Y"
"63","000","00","0730","007",1868,75.47,607,24.53,41.21,"Y"
"63","000","00","0731","007",1594,76.6,487,23.4,38.37,"Y"
"63","000","00","0732","007",2292,76.15,718,23.85,41.63,"Y"
"63","000","00","0733","007",2135,80.05,532,19.95,43.57,"Y"
"63","000","00","0734","007",1814,79.95,455,20.05,41.56,"Y"
"63","000","00","0735","007",1467,80.38,358,19.62,44.51,"Y"
"63","000","00","0736","007",1256,78.84,337,21.16,45.23,"Y"
"63","000","00","0000","008",100344,78.84,26928,21.16,44.16,"Y"
"63","000","00","0801","008",2573,76.37,796,23.63,41.31,"Y"
"63","000","00","0802","008",2748,80.3,674,19.7,44.65,"Y"
"63","000","00","0803","008",2000,79.11,528,20.89,45.82,"Y"
"63","000","00","0804","008",2410,78.15,674,21.85,42.46,"Y"
"63","000","00","0805","008",1902,78.27,528,21.73,43.77,"Y"
"63","000","00","0806","008",2195,78.56,599,21.44,43.76,"Y"
"63","000","00","0807","008",2145,77.66,617,22.34,44.42,"Y"
"63","000","00","0808","008",1697,76.1,533,23.9,42.84,"Y"
"63","000","00","0809","008",2847,77.87,809,22.13,45.79,"Y"
"63","000","00","0810","008",2062,77.11,612,22.89,43.16,"Y"
"63","000","00","0811","008",1353,83.06,276,16.94,46.67,"Y"
"63","000","00","0812","008",1831,77.45,533,22.55,43.5,"Y"
"63","000","00","0813","008",1911,77.87,543,22.13,45.07,"Y"
"63","000","00","0814","008",1296,78.31,359,21.69,44.14,"Y"
"63","000","00","0815","008",3021,79.42,783,20.58,45.48,"Y"
"63","000","00","0816","008",2273,79.12,600,20.88,44.06,"Y"
"63","000","00","0817","008",2249,79.19,591,20.81,46.4,"Y"
"63","000","00","0818","008",2776,80.44,675,19.56,47.72,"Y"
"63","000","00","0819","008",2311,80.58,557,19.42,47.68,"Y"
"63","000","00","0820","008",3368,79.53,867,20.47,46.36,"Y"
"63","000","00","0821","008",1667,78.34,461,21.66,47.41,"Y"
"63","000","00","0822","008",2584,77.9,733,22.1,43.83,"Y"
"63","000","00","0823","008",2857,80.32,700,19.68,47.51,"Y"
"63","000","00","0824","008",3629,79.1,959,20.9,46.74,"Y"
"63","000","00","0825","008",1321,77.16,391,22.84,37.36,"Y"
"63","000","00","0826","008",2651,79.75,673,20.25,43.77,"Y"
"63","000","00","0827","008",3521,79.61,902,20.39,45.51,"Y"
"63","000","00","0828","008",3226,79.6,827,20.4,35.35,"Y"
"63","000","00","0829","008",2860,79.14,754,20.86,43.98,"Y"
"63","000","00","0830","008",3395,82.4,725,17.6,45.87,"Y"
"63","000","00","0831","008",2323,81.88,514,18.12,48.59,"Y"
"63","000","00","0832","008",2109,77.82,601,22.18,43.14,"Y"
"63","000","00","0833","008",3052,77.54,884,22.46,44.03,"Y"
"63","000","00","0834","008",2141,76.9,643,23.1,41.71,"Y"
"63","000","00","0835","008",3109,77.34,911,22.66,43.6,"Y"
"63","000","00","0836","008",1401,76.77,424,23.23,40.56,"Y"
"63","000","00","0837","008",284,71,116,29,35.99,"Y"
"63","000","00","0838","008",1770,80.42,431,19.58,48.96,"Y"
"63","000","00","0839","008",2654,77.24,782,22.76,40.84,"Y"
"63","000","00","0840","008",2786,76.98,833,23.02,45.74,"Y"
"63","000","00","0841","008",2342,80.26,576,19.74,44.12,"Y"
"63","000","00","0842","008",1821,79.8,461,20.2,41.53,"Y"
"63","000","00","0843","008",1873,79.84,473,20.16,44.35,"Y"
"63","000","00","0000","009",42721,77.33,12523,22.67,41.92,"Y"
"63","000","00","0901","009",2191,78.61,596,21.39,38.74,"Y"
"63","000","00","0902","009",1197,75,399,25,36.11,"Y"
"63","000","00","0903","009",1558,75.85,496,24.15,44.69,"Y"
"63","000","00","0904","009",2622,78.69,710,21.31,41.42,"Y"
"63","000","00","0905","009",2556,77.1,759,22.9,40.34,"Y"
"63","000","00","0906","009",1379,80.55,333,19.45,41.32,"Y"
"63","000","00","0907","009",1810,78.52,495,21.48,44.22,"Y"
"63","000","00","0908","009",1609,74.8,542,25.2,38.63,"Y"
"63","000","00","0909","009",1730,76.82,522,23.18,40.92,"Y"
"63","000","00","0910","009",2624,77.61,757,22.39,43.86,"Y"
"63","000","00","0911","009",2935,76.13,920,23.87,43.54,"Y"
"63","000","00","0912","009",1641,76.79,496,23.21,43.13,"Y"
"63","000","00","0913","009",1760,76.52,540,23.48,43.88,"Y"
"63","000","00","0914","009",1951,76.72,592,23.28,41.22,"Y"
"63","000","00","0915","009",1896,76.02,598,23.98,42.06,"Y"
"63","000","00","0916","009",3001,77.33,880,22.67,37.88,"Y"
"63","000","00","0917","009",3433,75.65,1105,24.35,42.01,"Y"
"63","000","00","0918","009",2494,79.55,641,20.45,44.6,"Y"
"63","000","00","0919","009",2272,79.89,572,20.11,46.22,"Y"
"63","000","00","0920","009",2062,78.34,570,21.66,45.02,"Y"
"63","000","00","0000","010",101210,77.85,28795,22.15,42.74,"Y"
"63","000","00","1001","010",2656,76.45,818,23.55,40.86,"Y"
"63","000","00","1002","010",3519,79.58,903,20.42,42.11,"Y"
"63","000","00","1003","010",2744,78.18,766,21.82,46.4,"Y"
"63","000","00","1005","010",2265,76.73,687,23.27,42.93,"Y"
"63","000","00","1006","010",2070,77.82,590,22.18,43.74,"Y"
"63","000","00","1007","010",3452,75.32,1131,24.68,41.67,"Y"
"63","000","00","1008","010",3381,78.19,943,21.81,43.68,"Y"
"63","000","00","1009","010",2394,79.43,620,20.57,43.75,"Y"
"63","000","00","1010","010",3348,78.57,913,21.43,45.8,"Y"
"63","000","00","1011","010",3022,76.01,954,23.99,42.75,"Y"
"63","000","00","1012","010",2107,75.76,674,24.24,43.58,"Y"
"63","000","00","1013","010",1942,77.59,561,22.41,40.59,"Y"
"63","000","00","1014","010",2523,79.54,649,20.46,43.47,"Y"
"63","000","00","1015","010",2698,76.02,851,23.98,43.64,"Y"
"63","000","00","1016","010",2196,78.94,586,21.06,43.09,"Y"
"63","000","00","1017","010",3293,79.41,854,20.59,44.3,"Y"
"63","000","00","1018","010",2706,79.12,714,20.88,44.71,"Y"
"63","000","00","1019","010",3168,77.57,916,22.43,44.14,"Y"
"63","000","00","1020","010",3076,80.19,760,19.81,44.71,"Y"
"63","000","00","1021","010",1933,79.74,491,20.26,46.65,"Y"
"63","000","00","1022","010",3597,78.3,997,21.7,40.3,"Y"
"63","000","00","1023","010",2741,76.69,833,23.31,41.32,"Y"
"63","000","00","1024","010",3041,76.85,916,23.15,41.39,"Y"
"63","000","00","1025","010",1676,76.11,526,23.89,40,"Y"
"63","000","00","1026","010",2839,76.56,869,23.44,39.77,"Y"
"63","000","00","1027","010",2464,78.17,688,21.83,41.08,"Y"
"63","000","00","1028","010",1428,79.42,370,20.58,40.57,"Y"
"63","000","00","1029","010",2586,76.04,815,23.96,33.69,"Y"
"63","000","00","1030","010",2032,76.51,624,23.49,42.26,"Y"
"63","000","00","1031","010",2865,77.58,828,22.42,43.12,"Y"
"63","000","00","1032","010",2483,78.9,664,21.1,44.72,"Y"
"63","000","00","1033","010",1975,78.69,535,21.31,41.26,"Y"
"63","000","00","1034","010",3584,78.44,985,21.56,44.2,"Y"
"63","000","00","1035","010",3218,79.38,836,20.62,43.15,"Y"
"63","000","00","1036","010",2045,77.93,579,22.07,44.23,"Y"
"63","000","00","1037","010",466,75.77,149,24.23,40.28,"Y"
"63","000","00","1038","010",2174,76.17,680,23.83,42.01,"Y"
"63","000","00","1039","010",3328,78.6,906,21.4,45.02,"Y"
"63","000","00","1040","010",2175,77.98,614,22.02,46.8,"Y"
"63","000","00","0000","011",95594,74.84,32145,25.16,39.53,"Y"
"63","000","00","1101","011",1314,73.74,468,26.26,38.48,"Y"
"63","000","00","1102","011",1125,76.84,339,23.16,39.7,"Y"
"63","000","00","1103","011",1107,74.75,374,25.25,41.63,"Y"
"63","000","00","1104","011",1665,73.48,601,26.52,31.23,"Y"
"63","000","00","1105","011",2758,74.66,936,25.34,40.82,"Y"
"63","000","00","1106","011",2203,72.32,843,27.68,39.59,"Y"
"63","000","00","1107","011",2808,76.83,847,23.17,41.42,"Y"
"63","000","00","1108","011",2912,74.9,976,25.1,40.42,"Y"
"63","000","00","1109","011",2473,74.53,845,25.47,41.68,"Y"
"63","000","00","1110","011",1651,75.35,540,24.65,41.88,"Y"
"63","000","00","1111","011",2115,70.5,885,29.5,34.25,"Y"
"63","000","00","1112","011",1951,76.06,614,23.94,39.65,"Y"
"63","000","00","1113","011",2159,74.81,727,25.19,38.33,"Y"
"63","000","00","1114","011",1806,75.6,583,24.4,40.77,"Y"
"63","000","00","1115","011",1689,74.31,584,25.69,35.58,"Y"
"63","000","00","1116","011",1931,74.7,654,25.3,37.22,"Y"
"63","000","00","1117","011",2673,76.39,826,23.61,40.31,"Y"
"63","000","00","1118","011",1401,72.97,519,27.03,38.55,"Y"
"63","000","00","1119","011",2031,74.75,686,25.25,35.63,"Y"
"63","000","00","1120","011",3048,72.3,1168,27.7,37.91,"Y"
"63","000","00","1121","011",2385,74.98,796,25.02,37.34,"Y"
"63","000","00","1122","011",2259,71.92,882,28.08,35.39,"Y"
"63","000","00","1123","011",1375,72.1,532,27.9,31.67,"Y"
"63","000","00","1124","011",1868,76.62,570,23.38,35.65,"Y"
"63","000","00","1125","011",1168,74.92,391,25.08,38.95,"Y"
"63","000","00","1126","011",2707,76.49,832,23.51,42.99,"Y"
"63","000","00","1127","011",1629,73.51,587,26.49,42.18,"Y"
"63","000","00","1128","011",2009,76.16,629,23.84,40.5,"Y"
"63","000","00","1129","011",1951,74.98,651,25.02,43.77,"Y"
"63","000","00","1130","011",2120,79.4,550,20.6,42.81,"Y"
"63","000","00","1131","011",2723,74.93,911,25.07,41.36,"Y"
