"prv_code","city_code","area_code","li_code","dept_code","agree_ticket","agree_ticket_percent","disagree_ticket","disagree_ticket_percent","agree_to_votable","vote_result"
"63","000","00","0412","004",1075,56.05,843,43.95,28.55,"Y"
"63","000","00","0413","004",1180,67.97,556,32.03,36.77,"Y"
"63","000","00","0414","004",2611,59.13,1805,40.87,33.39,"Y"
"63","000","00","0415","004",1835,58,1329,42,32.91,"Y"
"63","000","00","0416","004",2531,56.85,1921,43.15,31.72,"Y"
"63","000","00","0417","004",259,54.41,217,45.59,27.44,"Y"
"63","000","00","0418","004",1289,54.41,1080,45.59,27.47,"Y"
"63","000","00","0419","004",1381,55.89,1090,44.11,30.85,"Y"
"63","000","00","0420","004",1283,53.57,1112,46.43,28.29,"Y"
"63","000","00","0421","004",1790,57.3,1334,42.7,31.77,"Y"
"63","000","00","0422","004",1175,54.6,977,45.4,26.7,"Y"
"63","000","00","0423","004",1205,54.06,1024,45.94,26.29,"Y"
"63","000","00","0424","004",1400,53.85,1200,46.15,20.46,"Y"
"63","000","00","0425","004",2131,56.29,1655,43.71,29.58,"Y"
"63","000","00","0426","004",1061,56.47,818,43.53,29.04,"Y"
"63","000","00","0427","004",2139,56.99,1614,43.01,32.14,"Y"
"63","000","00","0428","004",1929,57.79,1409,42.21,31.61,"Y"
"63","000","00","0429","004",2043,57.11,1534,42.89,30.68,"Y"
"63","000","00","0430","004",1391,53.98,1186,46.02,28.83,"Y"
"63","000","00","0431","004",1463,55.4,1178,44.6,32.3,"Y"
"63","000","00","0432","004",1424,56.04,1117,43.96,30.05,"Y"
"63","000","00","0433","004",998,56.74,761,43.26,31.85,"Y"
"63","000","00","0434","004",1563,57.63,1149,42.37,30.68,"Y"
"63","000","00","0435","004",1668,64.53,917,35.47,37.28,"Y"
"63","000","00","0436","004",1199,55.95,944,44.05,29.71,"Y"
"63","000","00","0437","004",982,59.66,664,40.34,32.86,"Y"
"63","000","00","0438","004",809,56.06,634,43.94,32.9,"Y"
"63","000","00","0439","004",1619,56.53,1245,43.47,30.32,"Y"
"63","000","00","0440","004",1284,59.42,877,40.58,31.32,"Y"
"63","000","00","0441","004",2052,58.6,1450,41.4,32.59,"Y"
"63","000","00","0442","004",821,61.59,512,38.41,36.22,"Y"
"63","000","00","0000","005",41549,59.28,28544,40.72,32.39,"Y"
"63","000","00","0501","005",797,56.52,613,43.48,30.36,"Y"
"63","000","00","0502","005",754,62.37,455,37.63,34.32,"Y"
"63","000","00","0503","005",699,58.59,494,41.41,33.27,"Y"
"63","000","00","0504","005",1375,60.39,902,39.61,34.46,"Y"
"63","000","00","0505","005",1341,60.82,864,39.18,32.88,"Y"
"63","000","00","0506","005",1798,58.43,1279,41.57,33.74,"Y"
"63","000","00","0507","005",1797,60.36,1180,39.64,35.19,"Y"
"63","000","00","0508","005",1002,60.43,656,39.57,33.94,"Y"
"63","000","00","0509","005",1630,58.89,1138,41.11,33.17,"Y"
"63","000","00","0510","005",1284,60.11,852,39.89,32.79,"Y"
"63","000","00","0511","005",1619,57.64,1190,42.36,30.67,"Y"
"63","000","00","0512","005",1393,59.48,949,40.52,30.98,"Y"
"63","000","00","0513","005",1035,58.64,730,41.36,32.75,"Y"
"63","000","00","0514","005",1611,59.98,1075,40.02,27.47,"Y"
"63","000","00","0515","005",1147,56.28,891,43.72,32.2,"Y"
"63","000","00","0516","005",791,53.81,679,46.19,29.93,"Y"
"63","000","00","0517","005",771,59.77,519,40.23,34.5,"Y"
"63","000","00","0518","005",933,59.31,640,40.69,34.25,"Y"
"63","000","00","0519","005",2886,59.96,1927,40.04,33.25,"Y"
"63","000","00","0520","005",1512,58.04,1093,41.96,32.53,"Y"
"63","000","00","0521","005",2594,63.39,1498,36.61,35.84,"Y"
"63","000","00","0522","005",418,58.96,291,41.04,33.33,"Y"
"63","000","00","0523","005",1050,59.15,725,40.85,32.68,"Y"
"63","000","00","0524","005",871,60.91,559,39.09,31.95,"Y"
"63","000","00","0525","005",963,63.48,554,36.52,34.64,"Y"
"63","000","00","0526","005",1248,56.93,944,43.07,24.88,"Y"
"63","000","00","0527","005",1262,58.21,906,41.79,31.94,"Y"
"63","000","00","0528","005",1136,58.56,804,41.44,34.7,"Y"
"63","000","00","0529","005",1415,56.87,1073,43.13,30.09,"Y"
"63","000","00","0530","005",2117,60.04,1409,39.96,33.03,"Y"
"63","000","00","0531","005",2300,58.15,1655,41.85,31.83,"Y"
"63","000","00","0000","006",31347,55.27,25374,44.73,29.14,"Y"
"63","000","00","0601","006",783,54.83,645,45.17,29.97,"Y"
"63","000","00","0602","006",904,57.07,680,42.93,30.42,"Y"
"63","000","00","0603","006",1151,54.71,953,45.29,27.86,"Y"
"63","000","00","0604","006",893,51.77,832,48.23,27.93,"Y"
"63","000","00","0605","006",1291,50.41,1270,49.59,27.45,"Y"
"63","000","00","0606","006",1187,55.55,950,44.45,30.26,"Y"
"63","000","00","0607","006",1620,57.55,1195,42.45,31.51,"Y"
"63","000","00","0608","006",1290,55.46,1036,44.54,29.98,"Y"
"63","000","00","0609","006",1285,55.82,1017,44.18,30.21,"Y"
"63","000","00","0610","006",1113,55.4,896,44.6,30,"Y"
"63","000","00","0611","006",2526,56.61,1936,43.39,31.78,"Y"
"63","000","00","0612","006",1060,56.2,826,43.8,30.13,"Y"
"63","000","00","0613","006",1579,54.37,1325,45.63,29.1,"Y"
"63","000","00","0614","006",646,54.33,543,45.67,27.05,"Y"
"63","000","00","0615","006",805,53.63,696,46.37,29.83,"Y"
"63","000","00","0616","006",1218,53.1,1076,46.9,27.97,"Y"
"63","000","00","0617","006",564,52.22,516,47.78,22.85,"Y"
"63","000","00","0618","006",1155,55.58,923,44.42,29.73,"Y"
"63","000","00","0619","006",875,58.22,628,41.78,21.8,"Y"
"63","000","00","0620","006",1198,53.77,1030,46.23,26.82,"Y"
"63","000","00","0621","006",1646,57.75,1204,42.25,28.27,"Y"
"63","000","00","0622","006",2164,56.59,1660,43.41,30.3,"Y"
"63","000","00","0624","006",1493,52.98,1325,47.02,28.74,"Y"
"63","000","00","0625","006",1855,59.36,1270,40.64,32.83,"Y"
"63","000","00","0626","006",1046,52.62,942,47.38,28.82,"Y"
"63","000","00","0000","007",47801,57.58,35213,42.42,29.14,"Y"
"63","000","00","0701","007",1370,56.4,1059,43.6,28.35,"Y"
"63","000","00","0702","007",776,57.23,580,42.77,25.7,"Y"
"63","000","00","0703","007",937,59.57,636,40.43,27.67,"Y"
"63","000","00","0704","007",1669,58.46,1186,41.54,28.81,"Y"
"63","000","00","0705","007",1540,55.5,1235,44.5,28.06,"Y"
"63","000","00","0706","007",1388,56.15,1084,43.85,26.73,"Y"
"63","000","00","0707","007",1180,57.14,885,42.86,26.75,"Y"
"63","000","00","0708","007",1080,57.36,803,42.64,30.73,"Y"
"63","000","00","0709","007",1269,55.73,1008,44.27,29.5,"Y"
"63","000","00","0710","007",1197,53.68,1033,46.32,21.53,"Y"
"63","000","00","0711","007",1725,54.92,1416,45.08,26.96,"Y"
"63","000","00","0712","007",1193,57.22,892,42.78,29.86,"Y"
"63","000","00","0713","007",1116,67.23,544,32.77,36.28,"Y"
"63","000","00","0714","007",2848,64.58,1562,35.42,37.75,"Y"
"63","000","00","0715","007",1472,57.32,1096,42.68,30.1,"Y"
"63","000","00","0716","007",1659,54.99,1358,45.01,26.64,"Y"
"63","000","00","0717","007",1003,58.55,710,41.45,25.98,"Y"
"63","000","00","0718","007",2254,56.8,1714,43.2,29.49,"Y"
"63","000","00","0719","007",1227,55.72,975,44.28,26.23,"Y"
"63","000","00","0720","007",1013,56.43,782,43.57,31.54,"Y"
"63","000","00","0721","007",1594,61.07,1016,38.93,28.87,"Y"
"63","000","00","0722","007",1124,53.7,969,46.3,28.93,"Y"
"63","000","00","0723","007",870,57.01,656,42.99,29.97,"Y"
"63","000","00","0724","007",1599,55.75,1269,44.25,26.09,"Y"
"63","000","00","0725","007",1398,56.44,1079,43.56,28.4,"Y"
"63","000","00","0726","007",1135,56.36,879,43.64,30.13,"Y"
"63","000","00","0727","007",901,56.03,707,43.97,30.95,"Y"
"63","000","00","0728","007",1239,58.61,875,41.39,29.54,"Y"
"63","000","00","0729","007",869,59.44,593,40.56,26.87,"Y"
"63","000","00","0730","007",1387,57.22,1037,42.78,30.6,"Y"
"63","000","00","0731","007",1176,57.06,885,42.94,28.31,"Y"
"63","000","00","0732","007",1573,51.85,1461,48.15,28.57,"Y"
"63","000","00","0733","007",1596,61.03,1019,38.97,32.57,"Y"
"63","000","00","0734","007",1401,61.88,863,38.12,32.1,"Y"
"63","000","00","0735","007",1099,60.82,708,39.18,33.34,"Y"
"63","000","00","0736","007",924,59.12,639,40.88,33.27,"Y"
"63","000","00","0000","008",77470,61.22,49080,38.78,34.1,"Y"
"63","000","00","0801","008",2013,60.07,1338,39.93,32.32,"Y"
"63","000","00","0802","008",2110,61.89,1299,38.11,34.28,"Y"
"63","000","00","0803","008",1503,60.12,997,39.88,34.43,"Y"
"63","000","00","0804","008",1839,60.02,1225,39.98,32.4,"Y"
"63","000","00","0805","008",1390,58.28,995,41.72,31.99,"Y"
"63","000","00","0806","008",1696,60.74,1096,39.26,33.81,"Y"
"63","000","00","0807","008",1728,62.9,1019,37.1,35.78,"Y"
"63","000","00","0808","008",1331,61,851,39,33.6,"Y"
"63","000","00","0809","008",2249,61.11,1431,38.89,36.18,"Y"
"63","000","00","0810","008",1585,59.34,1086,40.66,33.17,"Y"
"63","000","00","0811","008",1075,65.59,564,34.41,37.08,"Y"
"63","000","00","0812","008",1386,59.41,947,40.59,32.93,"Y"
"63","000","00","0813","008",1490,61.67,926,38.33,35.14,"Y"
"63","000","00","0814","008",997,61.54,623,38.46,33.96,"Y"
"63","000","00","0815","008",2292,60.88,1473,39.12,34.5,"Y"
"63","000","00","0816","008",1753,61.7,1088,38.3,33.98,"Y"
"63","000","00","0817","008",1746,62.11,1065,37.89,36.02,"Y"
"63","000","00","0818","008",2168,63.65,1238,36.35,37.27,"Y"
"63","000","00","0819","008",1708,59.06,1184,40.94,35.24,"Y"
"63","000","00","0820","008",2518,60.88,1618,39.12,34.66,"Y"
"63","000","00","0821","008",1285,60.76,830,39.24,36.55,"Y"
"63","000","00","0822","008",2049,61.96,1258,38.04,34.75,"Y"
"63","000","00","0823","008",2197,62.63,1311,37.37,36.54,"Y"
"63","000","00","0824","008",2852,62.59,1705,37.41,36.73,"Y"
"63","000","00","0825","008",1019,60.98,652,39.02,28.82,"Y"
"63","000","00","0826","008",1970,59.61,1335,40.39,32.52,"Y"
"63","000","00","0827","008",2814,64.39,1556,35.61,36.38,"Y"
"63","000","00","0828","008",2472,60,1648,40,27.08,"Y"
"63","000","00","0829","008",2268,62.67,1351,37.33,34.88,"Y"
"63","000","00","0830","008",2606,62.21,1583,37.79,35.21,"Y"
"63","000","00","0831","008",1731,62.33,1046,37.67,36.21,"Y"
"63","000","00","0832","008",1587,59.04,1101,40.96,32.46,"Y"
"63","000","00","0833","008",2331,59.68,1575,40.32,33.63,"Y"
"63","000","00","0834","008",1672,60.27,1102,39.73,32.57,"Y"
"63","000","00","0835","008",2453,61.54,1533,38.46,34.4,"Y"
"63","000","00","0836","008",1018,57.19,762,42.81,29.47,"Y"
"63","000","00","0837","008",218,54.36,183,45.64,27.63,"Y"
"63","000","00","0838","008",1406,64.55,772,35.45,38.89,"Y"
"63","000","00","0839","008",2059,61.76,1275,38.24,31.69,"Y"
"63","000","00","0840","008",2144,60.01,1429,39.99,35.2,"Y"
"63","000","00","0841","008",1763,59.44,1203,40.56,33.21,"Y"
"63","000","00","0842","008",1566,63.35,906,36.65,35.71,"Y"
"63","000","00","0843","008",1413,61.06,901,38.94,33.46,"Y"
"63","000","00","0000","009",31894,58.06,23041,41.94,31.3,"Y"
"63","000","00","0901","009",1600,57.37,1189,42.63,28.29,"Y"
"63","000","00","0902","009",875,55.03,715,44.97,26.4,"Y"
"63","000","00","0903","009",1124,55.64,896,44.36,32.24,"Y"
"63","000","00","0904","009",2004,59.84,1345,40.16,31.66,"Y"
"63","000","00","0905","009",1908,57.85,1390,42.15,30.11,"Y"
"63","000","00","0906","009",1068,62.17,650,37.83,32,"Y"
"63","000","00","0907","009",1302,56.71,994,43.29,31.81,"Y"
"63","000","00","0908","009",1229,57.06,925,42.94,29.51,"Y"
"63","000","00","0909","009",1298,57.77,949,42.23,30.7,"Y"
"63","000","00","0910","009",1941,57.75,1420,42.25,32.44,"Y"
"63","000","00","0911","009",2063,55.26,1670,44.74,30.6,"Y"
"63","000","00","0912","009",1238,57.61,911,42.39,32.54,"Y"
"63","000","00","0913","009",1337,59.21,921,40.79,33.33,"Y"
"63","000","00","0914","009",1487,59.27,1022,40.73,31.42,"Y"
"63","000","00","0915","009",1454,58.07,1050,41.93,32.25,"Y"
"63","000","00","0916","009",2231,57.66,1638,42.34,28.16,"Y"
"63","000","00","0917","009",2657,58.56,1880,41.44,32.52,"Y"
"63","000","00","0918","009",1851,59.38,1266,40.62,33.1,"Y"
"63","000","00","0919","009",1705,60.04,1135,39.96,34.68,"Y"
"63","000","00","0920","009",1522,58.61,1075,41.39,33.23,"Y"
"63","000","00","0000","010",76531,59.27,52585,40.73,32.32,"Y"
"63","000","00","1001","010",1972,57.43,1462,42.57,30.34,"Y"
"63","000","00","1002","010",2755,62.01,1688,37.99,32.97,"Y"
"63","000","00","1003","010",2117,58.55,1499,41.45,35.8,"Y"
"63","000","00","1005","010",1761,60.06,1171,39.94,33.38,"Y"
"63","000","00","1006","010",1505,57.29,1122,42.71,31.8,"Y"
"63","000","00","1007","010",2697,59.64,1825,40.36,32.55,"Y"
"63","000","00","1008","010",2694,62.62,1608,37.38,34.81,"Y"
"63","000","00","1009","010",1835,61.68,1140,38.32,33.53,"Y"
"63","000","00","1010","010",2474,60,1649,40,33.84,"Y"
"63","000","00","1011","010",2290,58.39,1632,41.61,32.39,"Y"
"63","000","00","1012","010",1500,53.92,1282,46.08,31.02,"Y"
"63","000","00","1013","010",1460,58.54,1034,41.46,30.52,"Y"
"63","000","00","1014","010",1780,57.59,1311,42.41,30.67,"Y"
"63","000","00","1015","010",2034,57.87,1481,42.13,32.9,"Y"
"63","000","00","1016","010",1614,58.58,1141,41.42,31.67,"Y"
"63","000","00","1017","010",2464,59.68,1665,40.32,33.15,"Y"
"63","000","00","1018","010",2099,61.5,1314,38.5,34.68,"Y"
"63","000","00","1019","010",2415,59.78,1625,40.22,33.65,"Y"
"63","000","00","1020","010",2301,59.83,1545,40.17,33.44,"Y"
"63","000","00","1021","010",1470,61.4,924,38.6,35.47,"Y"
"63","000","00","1022","010",2686,57.76,1964,42.24,30.1,"Y"
"63","000","00","1023","010",2014,56.75,1535,43.25,30.36,"Y"
"63","000","00","1024","010",2310,59.25,1589,40.75,31.44,"Y"
"63","000","00","1025","010",1254,58.03,907,41.97,29.93,"Y"
"63","000","00","1026","010",2108,57.66,1548,42.34,29.53,"Y"
"63","000","00","1027","010",1843,58.81,1291,41.19,30.73,"Y"
"63","000","00","1028","010",1103,61.83,681,38.17,31.34,"Y"
"63","000","00","1029","010",1974,59,1372,41,25.72,"Y"
"63","000","00","1030","010",1528,57.55,1127,42.45,31.78,"Y"
"63","000","00","1031","010",2197,60.16,1455,39.84,33.07,"Y"
"63","000","00","1032","010",1891,60.38,1241,39.62,34.06,"Y"
"63","000","00","1033","010",1443,56.79,1098,43.21,30.14,"Y"
"63","000","00","1034","010",2757,61.04,1760,38.96,34,"Y"
"63","000","00","1035","010",2469,61.34,1556,38.66,33.11,"Y"
"63","000","00","1036","010",1563,59.5,1064,40.5,33.8,"Y"
"63","000","00","1037","010",330,54.37,277,45.63,28.52,"Y"
"63","000","00","1038","010",1642,58.29,1175,41.71,31.73,"Y"
"63","000","00","1039","010",2518,59.32,1727,40.68,34.06,"Y"
"63","000","00","1040","010",1664,60.2,1100,39.8,35.81,"Y"
"63","000","00","0000","011",71992,56.84,54662,43.16,29.77,"Y"
"63","000","00","1101","011",978,55.47,785,44.53,28.64,"Y"
"63","000","00","1102","011",844,58.45,600,41.55,29.78,"Y"
"63","000","00","1103","011",822,55.8,651,44.2,30.91,"Y"
"63","000","00","1104","011",1285,56.76,979,43.24,24.1,"Y"
"63","000","00","1105","011",2196,59.79,1477,40.21,32.5,"Y"
"63","000","00","1106","011",1582,52.89,1409,47.11,28.43,"Y"
"63","000","00","1107","011",2100,56.94,1588,43.06,30.98,"Y"
"63","000","00","1108","011",2144,56.33,1662,43.67,29.76,"Y"
"63","000","00","1109","011",1857,57.37,1380,42.63,31.29,"Y"
"63","000","00","1110","011",1213,56.08,950,43.92,30.77,"Y"
"63","000","00","1111","011",1930,56.3,1498,43.7,31.26,"Y"
"63","000","00","1112","011",1445,57.55,1066,42.45,29.36,"Y"
"63","000","00","1113","011",1585,55.34,1279,44.66,28.14,"Y"
"63","000","00","1114","011",1385,58.32,990,41.68,31.26,"Y"
"63","000","00","1115","011",1202,53.19,1058,46.81,25.32,"Y"
"63","000","00","1116","011",1463,57.17,1096,42.83,28.2,"Y"
"63","000","00","1117","011",1925,55.78,1526,44.22,29.03,"Y"
"63","000","00","1118","011",1068,56.48,823,43.52,29.39,"Y"
"63","000","00","1119","011",1478,55.34,1193,44.66,25.93,"Y"
"63","000","00","1120","011",2228,54.86,1833,45.14,27.71,"Y"
"63","000","00","1121","011",1729,54.58,1439,45.42,27.07,"Y"
"63","000","00","1122","011",1623,53.16,1430,46.84,25.43,"Y"
"63","000","00","1123","011",993,52.79,888,47.21,22.87,"Y"
"63","000","00","1124","011",1310,54.93,1075,45.07,25,"Y"
"63","000","00","1125","011",956,61.32,603,38.68,31.88,"Y"
"63","000","00","1126","011",2032,57.92,1476,42.08,32.27,"Y"
"63","000","00","1127","011",1218,55.14,991,44.86,31.54,"Y"
