"prv_code","city_code","area_code","li_code","dept_code","vote_to_votable"
"63","000","00","0507","005",62.15
"63","000","00","0508","005",59.04
"63","000","00","0509","005",59.58
"63","000","00","0510","005",57.79
"63","000","00","0511","005",58.29
"63","000","00","0512","005",57.55
"63","000","00","0513","005",58.89
"63","000","00","0514","005",50.96
"63","000","00","0515","005",61.09
"63","000","00","0516","005",60.16
"63","000","00","0517","005",61.79
"63","000","00","0518","005",61.71
"63","000","00","0519","005",58.87
"63","000","00","0520","005",59.44
"63","000","00","0521","005",59.26
"63","000","00","0522","005",58.45
"63","000","00","0523","005",60.44
"63","000","00","0524","005",55.43
"63","000","00","0525","005",58.38
"63","000","00","0526","005",45.57
"63","000","00","0527","005",58.52
"63","000","00","0528","005",62.49
"63","000","00","0529","005",57.07
"63","000","00","0530","005",57.76
"63","000","00","0531","005",58.85
"63","000","00","0000","006",57.82
"63","000","00","0601","006",60.73
"63","000","00","0602","006",57.97
"63","000","00","0603","006",55.93
"63","000","00","0604","006",60.15
"63","000","00","0605","006",59.41
"63","000","00","0606","006",58.17
"63","000","00","0607","006",58.89
"63","000","00","0608","006",60.38
"63","000","00","0609","006",59.63
"63","000","00","0610","006",57.65
"63","000","00","0611","006",61.06
"63","000","00","0612","006",58.27
"63","000","00","0613","006",58.52
"63","000","00","0614","006",55.86
"63","000","00","0615","006",61.13
"63","000","00","0616","006",56.61
"63","000","00","0617","006",50.89
"63","000","00","0618","006",57.79
"63","000","00","0619","006",41.65
"63","000","00","0620","006",55.84
"63","000","00","0621","006",54.01
"63","000","00","0622","006",58.61
"63","000","00","0624","006",60.17
"63","000","00","0625","006",59.78
"63","000","00","0626","006",61.6
"63","000","00","0000","007",55.46
"63","000","00","0701","007",54.44
"63","000","00","0702","007",49.6
"63","000","00","0703","007",50.03
"63","000","00","0704","007",54.35
"63","000","00","0705","007",55.07
"63","000","00","0706","007",53.47
"63","000","00","0707","007",52.12
"63","000","00","0708","007",59.56
"63","000","00","0709","007",58.01
"63","000","00","0710","007",43.87
"63","000","00","0711","007",54.66
"63","000","00","0712","007",58.32
"63","000","00","0713","007",58.09
"63","000","00","0714","007",61.37
"63","000","00","0715","007",57.92
"63","000","00","0716","007",52.55
"63","000","00","0717","007",48.6
"63","000","00","0718","007",56.84
"63","000","00","0719","007",52.56
"63","000","00","0720","007",61.77
"63","000","00","0721","007",52.35
"63","000","00","0722","007",59.59
"63","000","00","0723","007",57.84
"63","000","00","0724","007",53.18
"63","000","00","0725","007",55.25
"63","000","00","0726","007",58.93
"63","000","00","0727","007",60.53
"63","000","00","0728","007",55.01
"63","000","00","0729","007",48.89
"63","000","00","0730","007",58.57
"63","000","00","0731","007",54.43
"63","000","00","0732","007",59.65
"63","000","00","0733","007",58.18
"63","000","00","0734","007",55.65
"63","000","00","0735","007",59.92
"63","000","00","0736","007",60.1
"63","000","00","0000","008",59.78
"63","000","00","0801","008",57.69
"63","000","00","0802","008",59.25
"63","000","00","0803","008",61.74
"63","000","00","0804","008",57.91
"63","000","00","0805","008",59.03
"63","000","00","0806","008",59.19
"63","000","00","0807","008",60.43
"63","000","00","0808","008",60.39
"63","000","00","0809","008",62.89
"63","000","00","0810","008",60.69
"63","000","00","0811","008",60.57
"63","000","00","0812","008",60.16
"63","000","00","0813","008",61.39
"63","000","00","0814","008",60.22
"63","000","00","0815","008",60.09
"63","000","00","0816","008",58.79
"63","000","00","0817","008",61.75
"63","000","00","0818","008",62.63
"63","000","00","0819","008",64.56
"63","000","00","0820","008",61.02
"63","000","00","0821","008",64.33
"63","000","00","0822","008",59.77
"63","000","00","0823","008",62.8
"63","000","00","0824","008",62.49
"63","000","00","0825","008",52.43
"63","000","00","0826","008",58.23
"63","000","00","0827","008",60.03
"63","000","00","0828","008",49.47
"63","000","00","0829","008",60.13
"63","000","00","0830","008",60.79
"63","000","00","0831","008",61.66
"63","000","00","0832","008",59.64
"63","000","00","0833","008",60.49
"63","000","00","0834","008",57.45
"63","000","00","0835","008",59.74
"63","000","00","0836","008",57.38
"63","000","00","0837","008",55.77
"63","000","00","0838","008",64.45
"63","000","00","0839","008",55.45
"63","000","00","0840","008",62.42
"63","000","00","0841","008",59.68
"63","000","00","0842","008",60.75
"63","000","00","0843","008",58.23
"63","000","00","0000","009",57.75
"63","000","00","0901","009",52.29
"63","000","00","0902","009",52.13
"63","000","00","0903","009",63.37
"63","000","00","0904","009",55.94
"63","000","00","0905","009",56.09
"63","000","00","0906","009",54.51
"63","000","00","0907","009",60.74
"63","000","00","0908","009",54.62
"63","000","00","0909","009",56.41
"63","000","00","0910","009",60.07
"63","000","00","0911","009",60.07
"63","000","00","0912","009",60.89
"63","000","00","0913","009",61.21
"63","000","00","0914","009",57.55
"63","000","00","0915","009",58.45
"63","000","00","0916","009",53.36
"63","000","00","0917","009",59.15
"63","000","00","0918","009",59.32
"63","000","00","0919","009",61.19
"63","000","00","0920","009",59.85
"63","000","00","0000","010",58.2
"63","000","00","1001","010",57.29
"63","000","00","1002","010",57.72
"63","000","00","1003","010",64.32
"63","000","00","1005","010",59.21
"63","000","00","1006","010",59.32
"63","000","00","1007","010",58.94
"63","000","00","1008","010",58.81
"63","000","00","1009","010",58
"63","000","00","1010","010",59.63
"63","000","00","1011","010",58.98
"63","000","00","1012","010",60.81
"63","000","00","1013","010",55.56
"63","000","00","1014","010",57.41
"63","000","00","1015","010",61.07
"63","000","00","1016","010",57.65
"63","000","00","1017","010",58.63
"63","000","00","1018","010",59.86
"63","000","00","1019","010",60.16
"63","000","00","1020","010",59.11
"63","000","00","1021","010",61.58
"63","000","00","1022","010",55.64
"63","000","00","1023","010",56.72
"63","000","00","1024","010",57.35
"63","000","00","1025","010",56.04
"63","000","00","1026","010",54.78
"63","000","00","1027","010",55.69
"63","000","00","1028","010",54.35
"63","000","00","1029","010",46.83
"63","000","00","1030","010",58.71
"63","000","00","1031","010",58.43
"63","000","00","1032","010",59.89
"63","000","00","1033","010",57.89
"63","000","00","1034","010",59.17
"63","000","00","1035","010",57.87
"63","000","00","1036","010",60.9
"63","000","00","1037","010",56.96
"63","000","00","1038","010",58.61
"63","000","00","1039","010",60.19
"63","000","00","1040","010",63.27
"63","000","00","0000","011",57.05
"63","000","00","1101","011",57.51
"63","000","00","1102","011",56.81
"63","000","00","1103","011",60.47
"63","000","00","1104","011",46.48
"63","000","00","1105","011",58.72
"63","000","00","1106","011",58.58
"63","000","00","1107","011",58.46
"63","000","00","1108","011",58.51
"63","000","00","1109","011",60.08
"63","000","00","1110","011",60.12
"63","000","00","1111","011",60.1
"63","000","00","1112","011",56.84
"63","000","00","1113","011",55.93
"63","000","00","1114","011",58.19
"63","000","00","1115","011",52.37
"63","000","00","1116","011",54.18
"63","000","00","1117","011",56.82
"63","000","00","1118","011",55.09
"63","000","00","1119","011",51.37
"63","000","00","1120","011",56.19
"63","000","00","1121","011",55.82
"63","000","00","1122","011",54.63
"63","000","00","1123","011",47.93
"63","000","00","1124","011",50.69
"63","000","00","1125","011",56.29
"63","000","00","1126","011",60.28
"63","000","00","1127","011",61.73
"63","000","00","1128","011",56.69
"63","000","00","1129","011",61.88
"63","000","00","1130","011",52.02
"63","000","00","1131","011",57.87
"63","000","00","1132","011",60.29
"63","000","00","1133","011",56.93
"63","000","00","1134","011",57.68
"63","000","00","1135","011",61.04
"63","000","00","1136","011",60.32
"63","000","00","1137","011",57.55
"63","000","00","1138","011",56.12
"63","000","00","1139","011",58.08
"63","000","00","1140","011",57.92
"63","000","00","1141","011",57.9
"63","000","00","1142","011",56.13
"63","000","00","1143","011",57.79
"63","000","00","1144","011",55.47
"63","000","00","1145","011",61.19
"63","000","00","1146","011",56.38
"63","000","00","1147","011",69.97
"63","000","00","1148","011",66.1
"63","000","00","1149","011",61.33
"63","000","00","1150","011",60.64
"63","000","00","1151","011",51.18
"63","000","00","0000","012",56.11
"63","000","00","1201","012",61.94
"63","000","00","1202","012",59.79
"63","000","00","1203","012",59.89
"63","000","00","1204","012",56.39
"63","000","00","1205","012",57.17
"63","000","00","1206","012",57.92
"63","000","00","1207","012",54.42
"63","000","00","1208","012",58.48
"63","000","00","1209","012",56.02
"63","000","00","1210","012",52.53
"63","000","00","1211","012",59.65
"63","000","00","1212","012",62.97
"63","000","00","1213","012",60.61
"63","000","00","1214","012",58.71
"63","000","00","1215","012",58.48
"63","000","00","1216","012",54.57
"63","000","00","1217","012",57.68
"63","000","00","1218","012",56.23
"63","000","00","1219","012",53.07
"63","000","00","1220","012",57.09
"63","000","00","1221","012",48.69
"63","000","00","1222","012",54.99
"63","000","00","1223","012",52.3
"63","000","00","1224","012",54.65
"63","000","00","1225","012",56.75
"63","000","00","1226","012",50.94
"63","000","00","1227","012",53.07
"63","000","00","1228","012",56.25
"63","000","00","1229","012",58.53
"63","000","00","1230","012",56.15
"63","000","00","1231","012",54.9
"63","000","00","1232","012",53.76
"63","000","00","1233","012",63.06
"63","000","00","1234","012",59.59
"63","000","00","1235","012",53.15
"63","000","00","1236","012",55.51
"63","000","00","1237","012",54.43
"63","000","00","1238","012",53.96
"63","000","00","1239","012",50.83
"63","000","00","1240","012",56.16
"63","000","00","1241","012",54.64
"63","000","00","1242","012",56.84
"65","000","00","0000","000",54.95
"65","000","00","0000","001",55.86
"65","000","00","0101","001",55.48
"65","000","00","0102","001",58.66
"65","000","00","0103","001",60.42
"65","000","00","0104","001",52.9
"65","000","00","0105","001",61.73
"65","000","00","0106","001",52.52
"65","000","00","0107","001",51.3
"65","000","00","0108","001",35.04
"65","000","00","0109","001",58.2
"65","000","00","0110","001",55.02
"65","000","00","0111","001",64.05
"65","000","00","0112","001",60.05
"65","000","00","0113","001",62.25
"65","000","00","0114","001",61.6
"65","000","00","0115","001",60.18
"65","000","00","0116","001",56.77
"65","000","00","0117","001",59.86
"65","000","00","0118","001",55.84
"65","000","00","0119","001",58.42
"65","000","00","0120","001",58.46
"65","000","00","0121","001",57.52
"65","000","00","0122","001",60.32
"65","000","00","0123","001",55.99
"65","000","00","0124","001",62.71
"65","000","00","0125","001",63.64
"65","000","00","0126","001",58.89
"65","000","00","0127","001",64.31
"65","000","00","0128","001",57.02
"65","000","00","0129","001",53.56
"65","000","00","0130","001",52.8
"65","000","00","0131","001",55.13
"65","000","00","0132","001",58.13
"65","000","00","0133","001",51.76
"65","000","00","0134","001",50.88
"65","000","00","0135","001",53.4
"65","000","00","0136","001",56.65
"65","000","00","0137","001",59.87
"65","000","00","0138","001",58.7
"65","000","00","0139","001",57.65
"65","000","00","0140","001",54.58
"65","000","00","0141","001",58.34
"65","000","00","0142","001",57.23
"65","000","00","0143","001",57.43
"65","000","00","0144","001",58.47
"65","000","00","0145","001",53.79
"65","000","00","0146","001",56.76
"65","000","00","0147","001",56.96
"65","000","00","0148","001",56.22
"65","000","00","0149","001",59.97
"65","000","00","0150","001",57.47
"65","000","00","0151","001",56.75
"65","000","00","0152","001",53.24
"65","000","00","0153","001",57.44
"65","000","00","0154","001",55.8
"65","000","00","0155","001",60.29
"65","000","00","0156","001",59.14
"65","000","00","0157","001",58.21
"65","000","00","0158","001",55.88
"65","000","00","0159","001",54.72
"65","000","00","0160","001",57.82
"65","000","00","0161","001",57.29
"65","000","00","0162","001",58.71
"65","000","00","0163","001",54.69
"65","000","00","0164","001",51.66
"65","000","00","0165","001",55.42
"65","000","00","0166","001",61.71
"65","000","00","0167","001",49.69
"65","000","00","0168","001",59.51
"65","000","00","0169","001",59.58
"65","000","00","0170","001",55.69
"65","000","00","0171","001",55.92
"65","000","00","0172","001",59.63
"65","000","00","0173","001",54.09
"65","000","00","0174","001",56.32
"65","000","00","0175","001",53.58
"65","000","00","0176","001",58.07
"65","000","00","0177","001",58.12
"65","000","00","0178","001",54.13
"65","000","00","0179","001",54.3
"65","000","00","0180","001",54.64
"65","000","00","0181","001",60.89
"65","000","00","0182","001",57.19
"65","000","00","0183","001",52.16
"65","000","00","0184","001",56.28
"65","000","00","0185","001",56.55
"65","000","00","0186","001",54.72
"65","000","00","0187","001",55.58
"65","000","00","0188","001",52.54
"65","000","00","0189","001",54.51
"65","000","00","0190","001",56.56
"65","000","00","0191","001",59.73
"65","000","00","0192","001",57.95
"65","000","00","0193","001",51.23
"65","000","00","0194","001",57.05
"65","000","00","0195","001",40.93
"65","000","00","0196","001",52.56
"65","000","00","0197","001",53.24
"65","000","00","0198","001",50.13
"65","000","00","0199","001",54.39
"65","000","00","100","001",58.82
"65","000","00","101","001",60.26
"65","000","00","102","001",61.66
"65","000","00","103","001",59.09
"65","000","00","104","001",57.71
"65","000","00","105","001",55.11
"65","000","00","106","001",58.36
"65","000","00","107","001",57.95
"65","000","00","108","001",56.95
"65","000","00","109","001",59.72
"65","000","00","110","001",58.53
"65","000","00","111","001",65.05
"65","000","00","112","001",51.46
"65","000","00","113","001",47.19
"65","000","00","114","001",52.07
"65","000","00","115","001",64.14
"65","000","00","116","001",60.96
"65","000","00","117","001",59.23
"65","000","00","118","001",62.89
"65","000","00","119","001",54.87
"65","000","00","120","001",57.17
"65","000","00","121","001",52.45
"65","000","00","122","001",57.25
"65","000","00","123","001",57.2
"65","000","00","124","001",52.8
"65","000","00","125","001",51.16
"65","000","00","126","001",53.03
"65","000","00","0000","002",55.56
"65","000","00","0201","002",56.53
"65","000","00","0202","002",57.03
"65","000","00","0203","002",60.33
"65","000","00","0204","002",66.12
"65","000","00","0205","002",52.48
"65","000","00","0206","002",60.06
"65","000","00","0207","002",57.71
"65","000","00","0208","002",59.19
"65","000","00","0209","002",57.18
"65","000","00","0210","002",38.36
"65","000","00","0211","002",59.59
"65","000","00","0212","002",57.65
"65","000","00","0213","002",59.45
"65","000","00","0214","002",59.29
"65","000","00","0215","002",60.36
"65","000","00","0216","002",60.69
"65","000","00","0217","002",60.14
"65","000","00","0218","002",52.08
"65","000","00","0219","002",55.05
"65","000","00","0220","002",55.48
"65","000","00","0221","002",56.63
"65","000","00","0222","002",50.43
"65","000","00","0223","002",56.29
"65","000","00","0224","002",62.65
"65","000","00","0225","002",49.16
"65","000","00","0226","002",56.4
"65","000","00","0227","002",61.08
"65","000","00","0228","002",51.98
"65","000","00","0229","002",56.29
"65","000","00","0230","002",52.74
"65","000","00","0231","002",56.8
"65","000","00","0232","002",54.58
"65","000","00","0233","002",51.61
"65","000","00","0234","002",57.12
"65","000","00","0235","002",53.34
"65","000","00","0236","002",54.76
"65","000","00","0237","002",58.28
"65","000","00","0238","002",60.83
"65","000","00","0239","002",54.61
"65","000","00","0240","002",53.64
"65","000","00","0241","002",52.95
"65","000","00","0242","002",54.87
"65","000","00","0243","002",61.37
"65","000","00","0244","002",57.49
"65","000","00","0245","002",60.43
"65","000","00","0246","002",56.83
"65","000","00","0247","002",53.7
"65","000","00","0248","002",56.15
"65","000","00","0249","002",52.45
"65","000","00","0250","002",57.32
"65","000","00","0251","002",60.1
"65","000","00","0252","002",51.85
"65","000","00","0253","002",57.21
"65","000","00","0254","002",59.06
"65","000","00","0255","002",50.38
"65","000","00","0256","002",41.07
"65","000","00","0257","002",51.34
"65","000","00","0258","002",56.43
"65","000","00","0259","002",59.34
"65","000","00","0260","002",58.93
"65","000","00","0261","002",56.13
"65","000","00","0262","002",52.46
"65","000","00","0263","002",53.78
"65","000","00","0264","002",52.55
"65","000","00","0265","002",63.56
"65","000","00","0266","002",63.11
"65","000","00","0267","002",50.47
"65","000","00","0268","002",56.55
"65","000","00","0269","002",54.42
"65","000","00","0270","002",58.27
"65","000","00","0271","002",55.29
"65","000","00","0272","002",57.98
"65","000","00","0273","002",58.76
"65","000","00","0274","002",56.21
"65","000","00","0275","002",55.87
"65","000","00","0276","002",55.65
"65","000","00","0277","002",53.66
"65","000","00","0278","002",55.94
"65","000","00","0279","002",54.88
"65","000","00","0280","002",47.8
"65","000","00","0281","002",55.62
"65","000","00","0282","002",56.5
"65","000","00","0283","002",58.36
"65","000","00","0284","002",60.48
"65","000","00","0285","002",54.52
"65","000","00","0286","002",53.59
"65","000","00","0287","002",54.58
"65","000","00","0288","002",56
"65","000","00","0289","002",56.4
"65","000","00","0290","002",55.88
"65","000","00","0291","002",53.2
"65","000","00","0292","002",58.38
"65","000","00","0293","002",52.48
"65","000","00","0294","002",57.62
"65","000","00","0295","002",59.74
"65","000","00","0296","002",54.91
"65","000","00","0297","002",59.13
"65","000","00","0298","002",56.52
"65","000","00","0299","002",60.87
"65","000","00","100","002",56.44
"65","000","00","101","002",53.33
"65","000","00","102","002",61.33
"65","000","00","103","002",50.3
"65","000","00","104","002",49.96
"65","000","00","105","002",53.19
"65","000","00","106","002",57.66
"65","000","00","107","002",58.83
"65","000","00","108","002",55.16
"65","000","00","109","002",59.94
"65","000","00","110","002",59.68
"65","000","00","111","002",53.87
"65","000","00","112","002",59.01
"65","000","00","113","002",53.31
"65","000","00","114","002",54.27
"65","000","00","115","002",54.14
"65","000","00","116","002",61.3
"65","000","00","117","002",52.73
"65","000","00","118","002",56.6
"65","000","00","119","002",55.14
"65","000","00","0000","003",55.19
"65","000","00","0301","003",52.71
"65","000","00","0302","003",57.03
"65","000","00","0303","003",53.28
"65","000","00","0304","003",59.38
"65","000","00","0305","003",55.78
"65","000","00","0306","003",61.76
"65","000","00","0307","003",62.36
"65","000","00","0308","003",54.03
"65","000","00","0309","003",54.87
"65","000","00","0310","003",56.19
"65","000","00","0311","003",57.9
"65","000","00","0312","003",57.02
"65","000","00","0313","003",48.12
"65","000","00","0314","003",54.19
"65","000","00","0315","003",55
"65","000","00","0316","003",54.18
"65","000","00","0317","003",54.76
"65","000","00","0318","003",61.3
"65","000","00","0319","003",51.51
"65","000","00","0320","003",53.83
"65","000","00","0321","003",57.53
"65","000","00","0322","003",55.03
"65","000","00","0323","003",61.58
"65","000","00","0324","003",56.54
"65","000","00","0325","003",54.35
"65","000","00","0326","003",58
"65","000","00","0327","003",60.17
"65","000","00","0328","003",58.44
"65","000","00","0329","003",56.28
"65","000","00","0330","003",57.46
"65","000","00","0331","003",52.81
"65","000","00","0332","003",57.94
"65","000","00","0333","003",56.31
"65","000","00","0334","003",57.24
"65","000","00","0335","003",52.24
"65","000","00","0336","003",59.79
"65","000","00","0337","003",53.48
"65","000","00","0338","003",52.9
"65","000","00","0339","003",53.82
"65","000","00","0340","003",53.21
"65","000","00","0341","003",61.68
"65","000","00","0342","003",54.68
"65","000","00","0343","003",58.8
"65","000","00","0344","003",31.01
"65","000","00","0345","003",49.69
"65","000","00","0346","003",56.7
"65","000","00","0347","003",49.63
"65","000","00","0348","003",53.96
"65","000","00","0349","003",51.98
"65","000","00","0350","003",62.13
"65","000","00","0351","003",51.71
"65","000","00","0352","003",57.38
"65","000","00","0353","003",55.64
"65","000","00","0354","003",58.16
"65","000","00","0355","003",57.86
"65","000","00","0356","003",66.12
"65","000","00","0357","003",51.3
"65","000","00","0358","003",58.94
"65","000","00","0359","003",54.73
"65","000","00","0360","003",60.87
"65","000","00","0361","003",60.52
"65","000","00","0362","003",56.35
"65","000","00","0363","003",63.62
"65","000","00","0364","003",55.26
"65","000","00","0365","003",51.47
"65","000","00","0366","003",55.9
"65","000","00","0367","003",54.81
"65","000","00","0368","003",54.48
"65","000","00","0369","003",55
"65","000","00","0370","003",56.84
"65","000","00","0371","003",57.23
"65","000","00","0372","003",59.57
"65","000","00","0373","003",52.96
"65","000","00","0374","003",56.72
"65","000","00","0375","003",54.77
"65","000","00","0376","003",61.07
"65","000","00","0377","003",54.69
"65","000","00","0378","003",50.28
"65","000","00","0379","003",63.35
"65","000","00","0380","003",50.88
"65","000","00","0381","003",55.18
"65","000","00","0382","003",58.33
"65","000","00","0383","003",57.74
"65","000","00","0384","003",52.88
"65","000","00","0385","003",59.69
"65","000","00","0386","003",48.91
"65","000","00","0387","003",58.71
"65","000","00","0388","003",51.65
"65","000","00","0389","003",57.11
"65","000","00","0390","003",57.13
"65","000","00","0391","003",48.79
"65","000","00","0392","003",56.27
"65","000","00","0393","003",56.37
"65","000","00","0000","004",58.81
"65","000","00","0401","004",54.05
"65","000","00","0402","004",58.3
"65","000","00","0403","004",38.27
"65","000","00","0404","004",63.32
"65","000","00","0405","004",62.2
"65","000","00","0406","004",57.91
"65","000","00","0407","004",63.23
"65","000","00","0408","004",54.59
"65","000","00","0409","004",47.93
"65","000","00","0410","004",58.68
"65","000","00","0411","004",57.25
"65","000","00","0412","004",57.53
"65","000","00","0413","004",60.88
"65","000","00","0414","004",56.34
"65","000","00","0415","004",62.82
"65","000","00","0416","004",61.5
"65","000","00","0417","004",60.36
"65","000","00","0418","004",58.54
"65","000","00","0419","004",54.82
"65","000","00","0420","004",61.75
"65","000","00","0421","004",52.58
"65","000","00","0422","004",57.43
"65","000","00","0423","004",56.28
"65","000","00","0424","004",61.53
"65","000","00","0425","004",58.06
"65","000","00","0426","004",63.04
"65","000","00","0427","004",58.57
"65","000","00","0428","004",58.04
"65","000","00","0429","004",58.28
"65","000","00","0430","004",58.93
"65","000","00","0431","004",61.75
"65","000","00","0432","004",62.3
"65","000","00","0433","004",57.8
"65","000","00","0434","004",55.3
"65","000","00","0435","004",64.38
"65","000","00","0436","004",59.01
"65","000","00","0437","004",61.94
"65","000","00","0438","004",59.64
"65","000","00","0439","004",62.36
"65","000","00","0440","004",57.62
"65","000","00","0441","004",55.6
"65","000","00","0442","004",61.66
"65","000","00","0443","004",56.16
"65","000","00","0444","004",60.31
"65","000","00","0445","004",62.41
"65","000","00","0446","004",58.5
"65","000","00","0447","004",60.44
"65","000","00","0448","004",57.24
"65","000","00","0449","004",59.48
"65","000","00","0450","004",58.82
"65","000","00","0451","004",58.47
"65","000","00","0452","004",56.62
"65","000","00","0453","004",59.46
"65","000","00","0454","004",56.3
"65","000","00","0455","004",55.25
"65","000","00","0456","004",57.87
"65","000","00","0457","004",57.78
"65","000","00","0458","004",60.33
"65","000","00","0459","004",59.25
"65","000","00","0460","004",60.94
"65","000","00","0461","004",63.9
